DeliveryEntity,ReportingDate,AccruedFeesAmountDebitCreditIndicator,AccruedFeesAmountReportingAmount,AccruedFeesAmountReportingCurrency,AccruedFeesAmountTransactionAmount,AccruedFeesAmountTransactionCurrency,AlternativeLocalReferenceIdentifier,ApprovedLossGivenDefaultRatingDate,ArrangementParticipationType,BaselIIProductType,BookType,BorrowingBaseReportingAmount,BorrowingBaseReportingCurrency,BorrowingBaseTransactionAmount,BorrowingBaseTransactionCurrency,BusinessSegment,ContractStatus,ContractStatusDate,CreditAgreement,CreditAssessmentForDrawDownUnderUnadvisedCreditLimitIndicator,CreditConversionFactor,CreditLimitReportingAmount,CreditLimitReportingCurrency,CreditLimitTransactionAmount,CreditLimitTransactionCurrency,CreditProductProgramSegment,Default,DefaultDate,DefaultEndDate,DownturnLossGivenDefault,EADAmountBeforeApplicationOfConservatismReportingAmount,EADAmountBeforeApplicationOfConservatismReportingCurrency,EADAmountBeforeApplicationOfConservatismTransactionAmount,EADAmountBeforeApplicationOfConservatismTransactionCurrency,EADModelCode,ELBEPercentageBeforeApplicationOfConservatism,ExemptionFromAdvancedInternalRatingBasedApproach,ExposureAtDefaultReportingAmount,ExposureAtDefaultReportingCurrency,FacilityType,Forborne,ForborneDate,GlobalFacilityIdentifier,HighQualityIndicator,Ifrs9RiskStage,IncomeProducingRealEstateFinance,InfrastructuralSupportingFactor,InsuredFlag,LandAcquisitionDevelopmentAndConstructionExposureFinance,LGDMarginOfConservatism,LGDModelCode,LGDPercentageBeforeConservatism,LGDType,LoanLossAllowanceRcoa,LoanLossAllowanceReportingAmount,LoanLossAllowanceReportingCurrency,LoanLossAllowanceTransactionAmount,LoanLossAllowanceTransactionCurrency,LocalFacilityIdentifier,LocalReferenceIdentifier,LossGivenDefaultClass,MaturityDate,NonperformingEndDate,NonperformingStartDate,ParentCreditFacility,ParentCreditFacilitySourceSystemIdentifier,PDMarginOfConservatism,PDModelCode,PDPercentageBeforeConservatism,PensionerFlag,PerformingIndicator,PlNplIndicator,ProbabilityOfDefault,ProductProgram,ProjectFinancePhaseIndicator,ReportingEntity,Revolving,RiskWeightedExposureApproach,SourceSystemIdentifier,SpecialisedLendingType,ThroughTheCycleLossGivenDefault,TradeDate,TypeOfCommitment,UnadvisedCreditLimitReportingAmount,UnadvisedCreditLimitReportingCurrency,UnadvisedCreditLimitTransactionAmount,UnadvisedCreditLimitTransactionCurrency,UndrawnRcoa,UndrawnReportingAmount,UndrawnReportingCurrency,UndrawnTransactionAmount,UndrawnTransactionCurrency
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,90000,EUR,90000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430133510350,null,null,2025-12-24,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-24,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,90000,EUR,90000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430133520321,null,null,2025-12-24,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525107,N,null,AAB.SYS.1861,null,null,2024-12-24,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,2305000,EUR,2305000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430133830350,null,null,2025-12-05,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-24,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,2305000,EUR,2305000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430133840321,null,null,2025-12-05,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525107,N,null,AAB.SYS.1861,null,null,2024-12-24,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,USD,2440,ACTIVE,null,N,null,null,96024.58,EUR,99999.56,USD,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430133920350,null,null,2025-01-21,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,USD
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,USD,2440,ACTIVE,null,N,null,null,14403687.34,EUR,14999934.75,USD,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430135050350,null,null,2025-01-24,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,USD
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,27065000,EUR,27065000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430135770350,null,null,2025-03-20,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,27065000,EUR,27065000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430136460350,null,null,2025-03-20,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,USD,2440,ACTIVE,null,N,null,null,240061.46,EUR,249998.92,USD,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430138680350,null,null,2025-12-23,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,USD
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,900000,EUR,900000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430144450350,null,null,2025-01-30,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,400000,EUR,400000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430144850350,null,null,2025-01-10,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,2250000,EUR,2250000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430146680350,null,null,2025-01-02,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,10000000,EUR,10000000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430146900350,null,null,2025-06-23,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-23,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,GBP,2440,ACTIVE,null,N,null,null,236045.04,EUR,196000.23,GBP,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430147200350,null,null,2025-01-24,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-24,Y,0,EUR,0,EUR,75071010,0,EUR,0,GBP
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,USD,2440,ACTIVE,null,N,null,null,144036.87,EUR,149999.34,USD,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430151660350,null,null,2025-02-18,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,USD
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,9500000,EUR,9500000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430153230350,null,null,2025-01-21,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,NOK,2440,ACTIVE,null,N,null,null,178203.96,EUR,2100000.71,NOK,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430153500350,null,null,2025-03-24,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-23,Y,0,EUR,0,EUR,75071010,0,EUR,0,NOK
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,USD,2440,ACTIVE,null,N,null,null,1920491.65,EUR,1999991.3,USD,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430154150350,null,null,2025-01-14,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,USD
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,1000000,EUR,1000000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430154230350,null,null,2025-01-14,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,USD,2440,ACTIVE,null,N,null,null,72018.44,EUR,74999.68,USD,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430154780350,null,null,2025-02-18,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,USD
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,1780000,EUR,1780000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430154820350,null,null,2025-01-22,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,1000000,EUR,1000000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430156530350,null,null,2025-01-07,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,USD,2440,ACTIVE,null,N,null,null,19473785.29,EUR,20279911.78,USD,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430156550350,null,null,2025-01-21,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,USD
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,USD,2440,ACTIVE,null,N,null,null,1632417.9,EUR,1699992.61,USD,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430156570350,null,null,2025-01-21,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,USD
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,1000000,EUR,1000000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430156820350,null,null,2025-01-24,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,2000000,EUR,2000000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430156860350,null,null,2025-02-24,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,2000000,EUR,2000000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430157660350,null,null,2025-04-24,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,NZD,2440,ACTIVE,null,N,null,null,151144.58,EUR,280001.07,NZD,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430163440350,null,null,2025-01-03,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-23,Y,0,EUR,0,EUR,75071010,0,EUR,0,NZD
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,USD,2440,ACTIVE,null,N,null,null,624159.78,EUR,649997.17,USD,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430166600350,null,null,2025-06-24,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-23,Y,0,EUR,0,EUR,75071010,0,EUR,0,USD
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,515000,EUR,515000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430166930350,null,null,2025-04-23,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-23,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,608000,EUR,608000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430167070350,null,null,2025-02-24,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-23,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,919000,EUR,919000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430167370350,null,null,2025-06-26,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-23,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,USD,2440,ACTIVE,null,N,null,null,1065872.86,EUR,1109995.17,USD,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430167480350,null,null,2025-12-24,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-24,Y,0,EUR,0,EUR,75071010,0,EUR,0,USD
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,650000,EUR,650000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430168160350,null,null,2025-07-01,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-24,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,USD,2440,ACTIVE,null,N,null,null,768196.66,EUR,799996.52,USD,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430168300350,null,null,2025-06-24,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-24,Y,0,EUR,0,EUR,75071010,0,EUR,0,USD
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,1200000,EUR,1200000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430168340350,null,null,2025-06-23,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-24,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,1200000,EUR,1200000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430168380350,null,null,2025-06-20,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-24,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,500000,EUR,500000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430168490350,null,null,2025-03-31,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-24,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,5500000,EUR,5500000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430168610350,null,null,2025-03-20,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-24,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,6600000,EUR,6600000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430168820350,null,null,2025-01-23,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-24,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,3900000,EUR,3900000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430168840350,null,null,2025-01-02,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,10000000,EUR,10000000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430168870350,null,null,2025-01-24,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-24,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,30000000,EUR,30000000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430171710350,null,null,2025-01-03,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-20,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,1000000,EUR,1000000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430227280350,null,null,2025-01-03,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-23,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,1121539.12,EUR,1121539.12,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430230290350,null,null,2025-01-09,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-23,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,600000,EUR,600000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430230760350,null,null,2025-02-03,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-23,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,USD,2440,ACTIVE,null,N,null,null,1440368.73,EUR,1499993.47,USD,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430238270350,null,null,2025-01-30,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-23,Y,0,EUR,0,EUR,75071010,0,EUR,0,USD
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,2440,ACTIVE,null,N,null,null,6000000,EUR,6000000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430238410350,null,null,2025-01-30,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-23,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,USD,2440,ACTIVE,null,N,null,null,1344344.15,EUR,1399993.91,USD,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00430238870350,null,null,2025-01-06,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,525135,N,null,AAB.SYS.1861,null,null,2024-12-23,Y,0,EUR,0,EUR,75071010,0,EUR,0,USD
