LB_RATING_ID,DATA_TYPE,STATEMENT_TYPE,FITCH_ID,DATE_BALANCE,CURRENT_FINANCIAL_DATA_ID,CURRENCY_ISO,BALANCE_UNIT,CONSOL_DEGREE,ACC_METHOD,TOTAL_ASSETS,TOTAL_ASSETS_PREV_YEAR,CURRENT_EQUITY,EQUITY_PREV_YEAR,ALLOC_CREDIT,PROV_CREDIT,GENERAL_ADMIN_EFFORT,NET_INTEREST_YIELD,OTHER_OPERATING_INCOME,ANNUAL_NET_PROFIT,FX_RATE_EUR_LBR,FX_RATE_EUR_LBR_DATE,FX_RATE_EUR_ANALYST,CUSTOMER_DEPOSITS,TOTAL_ASSETS_2YEARS_AGO,DEACTIVATE_LTD,COM_DEACTIVATE_LTD,NET_PROFIT_PREV,NET_PROFIT_2_AGO,CPI,BALANCE_SHEET_MODIFIED,INCOME_STATEMENT_MODIFIED
666100_101666,2,ORIGINAL_IMPORT,1006678,2024-12-31T00:00:00Z,1006678#10991985#C,EUR,Million,Fully consolidated,IFRS,53.0918,49.7364,1.9454,1.7438,35.3769,0.0026,0.0637,0.2602,-0.0306,0.1327,1,2024-12-31T00:00:00Z,1,2.4639,47.7363,0,null,0.1105,0.172,127.1,0,0
666100_101667,2,ORIGINAL_IMPORT,111448,2024-12-31T00:00:00Z,111448#10993520#U,EUR,Million,Not consolidated,IFRS,75.683,78.512,4.866,4.597,28.385,0.257,0.298,0.633,0.139,0.372,1,2024-12-31T00:00:00Z,1,19.387,99.433,0,null,0.265,0.211,127.1,0,0
666100_101668,2,ORIGINAL_IMPORT,1008235,2024-12-31T00:00:00Z,1008235#10991361#C,DKK,Million,Fully consolidated,IFRS,237.74666542,225.48641445,14.07730456,13.54389454,204.93618332,1.11455608,0.93259595,2.10695617,0.77973335,1.57327797,0.13409013807261516,2024-12-31T00:00:00Z,0.13409,16.28965547,214.56129761,0,null,1.46050828,1.26768686,127.1,0,0
666100_101671,2,ORIGINAL_IMPORT,1025922,2024-12-31T00:00:00Z,1025922#10964201#C,NOK,Million,Fully consolidated,IFRS,306.58622375,291.79178692,24.03445975,22.84437968,172.21143191,0.60441375,2.58290384,5.4452377,1.89569601,3.88555332,0.08483260829730775,2024-12-31T00:00:00Z,0.08483,126.20693529,274.28974615,0,null,3.34900357,2.83654554,127.1,0,0
666100_101672,2,ORIGINAL_IMPORT,1008286,2024-12-31T00:00:00Z,1008286#10991725#C,EUR,Million,Fully consolidated,IFRS,623.355,584.702,32.436,31.225,328.959,1.595,5.33,7.594,4.955,5.059,1,2024-12-31T00:00:00Z,1,223.243,594.729,0,null,4.934,3.587,127.1,0,0
666100_101673,2,MODIFIED,1131950,2024-12-31T00:00:00Z,1131950#10964200#U,NOK,Million,Not consolidated,IFRS,68.62568857,62.57578263,3.49694709,3.52595895,61.73571114,0.01085824,0.01170654,0.42101129,-0.14141161,0.21767378,0.08483260829730775,2024-12-31T00:00:00Z,0.08483,null,62.17971136,0,null,0.24795809,0.35942471,127.1,0,1
666100_101674,2,ORIGINAL_IMPORT,1477660,2024-12-31T00:00:00Z,1477660#10994578#U,EUR,Million,Not consolidated,IFRS,35.1594,32.5243,1.8041,1.5628,33.3602,0.1088,0.136,0.2676,0.0014,0.079,1,2024-12-31T00:00:00Z,1,null,34.2094,0,null,0.0814,0.0871,127.1,0,0
666100_101676,2,ORIGINAL_IMPORT,1181810,2024-12-31T00:00:00Z,1181810#10964212#U,NOK,Million,Not consolidated,IFRS,14.54554561,13.03268739,0.70637941,0.59236789,13.06661939,0.00890715,0.00059381,0.11087281,-0.06005964,0.03842799,0.08483260829730775,2024-12-31T00:00:00Z,0.08483,null,11.12282477,0,null,0.01238518,0.03418649,127.1,0,0
666100_101677,2,ORIGINAL_IMPORT,112009,2024-12-31T00:00:00Z,112009#10964218#C,NOK,Million,Fully consolidated,IFRS,21.01230617,19.74138311,2.58926609,2.42588351,15.20611682,0.07193584,0.279939,0.45859098,0.31531311,0.38945453,0.08483260829730775,2024-12-31T00:00:00Z,0.08483,11.95229251,18.94355696,0,null,0.31285304,0.23625155,127.1,0,0
666100_101680,2,ORIGINAL_IMPORT,111539,2023-12-31T00:00:00Z,111539#10841045#U,USD,Million,Not consolidated,IFRS,19.536599862,9.29531219,0.415047762,0.379350574,null,null,0.052005548,0.040952104,0.058800698,0.036150198,0.9060227864730798,2023-12-31T00:00:00Z,0.90602,18.892057234,9.582429928,0,null,0.006432742,-0.006251538,124.1,0,0
666100_101681,2,ORIGINAL_IMPORT,100361,2024-12-31T00:00:00Z,100361#10994592#C,GBP,Million,Fully consolidated,IFRS,1470.5756894,1430.3175871,71.469657,73.0192524,237.7277267,4.127427,15.29441005,8.1438238,14.83097965,4.5232738,1.2068476535864494,2024-12-31T00:00:00Z,1.20685,425.42307295,1452.48862845,0,null,4.29759285,5.2884167,127.1,0,0
666100_101683,2,ORIGINAL_IMPORT,100361,2024-12-31T00:00:00Z,100361#10994592#C,GBP,Million,Fully consolidated,IFRS,1470.5756894,1430.3175871,71.469657,73.0192524,237.7277267,4.127427,15.29441005,8.1438238,14.83097965,4.5232738,1.2068476535864494,2024-12-31T00:00:00Z,1.20685,425.42307295,1452.48862845,0,null,4.29759285,5.2884167,127.1,0,0
666100_101685,2,ORIGINAL_IMPORT,1096670,2024-12-31T00:00:00Z,1096670#11012719#U,EUR,Million,Not consolidated,IFRS,138.112,142.644,7.394,6.964,8.051,0.078,1.014,0.275,1.21,0.142,1,2024-12-31T00:00:00Z,1,27.935,132.534,0,null,0.242,0.1,127.1,0,0
666100_101686,2,ORIGINAL_IMPORT,111500,2024-12-31T00:00:00Z,111500#10995501#C,HKD,Million,Fully consolidated,IFRS,1357.4495812,1301.83872414,108.85543184,108.18321228,433.22306604,4.4211268,14.57905616,14.61191086,20.5366671,16.02453898,0.12397595858211176,2024-12-31T00:00:00Z,0.12398,813.87985188,1264.32857514,0,null,12.09139746,10.00407018,127.1,0,0
666100_101687,2,ORIGINAL_IMPORT,111533,2024-12-31T00:00:00Z,111533#10994917#C,GBP,Million,Fully consolidated,IFRS,877.7782105,848.3793445,32.64891305,29.57385925,99.7654621,1.0354773,6.348031,1.18874725,7.9724511,1.54838855,1.2068476535864494,2024-12-31T00:00:00Z,1.20685,292.42337555,865.73746805,0,null,2.08181625,-0.4803263,127.1,0,0
666100_101688,2,ORIGINAL_IMPORT,111533,2024-12-31T00:00:00Z,111533#10994917#C,GBP,Million,Fully consolidated,IFRS,877.7782105,848.3793445,32.64891305,29.57385925,99.7654621,1.0354773,6.348031,1.18874725,7.9724511,1.54838855,1.2068476535864494,2024-12-31T00:00:00Z,1.20685,292.42337555,865.73746805,0,null,2.08181625,-0.4803263,127.1,0,0
666100_101690,2,ORIGINAL_IMPORT,1005465,2024-12-31T00:00:00Z,1005465#11005201#C,AUD,Million,Fully consolidated,IFRS,39.016468393,35.161907501,1.916349673,1.955891595,23.676591897,0.038645957,0.36256717,0.67316837,0.047844531,0.251407779,0.5973055546430054,2024-12-31T00:00:00Z,0.59731,30.67246581,33.129918612,0,null,0.244777638,0.168560882,127.1,0,0
666100_101692,2,ORIGINAL_IMPORT,111718,2024-12-31T00:00:00Z,111718#10995481#C,HKD,Million,Fully consolidated,IFRS,222.56840008,209.78581412,21.02254472,20.85145232,101.55648128,1.60839254,1.88523988,3.84226418,1.31344412,2.27738862,0.12397595858211176,2024-12-31T00:00:00Z,0.12398,157.08526358,229.91421508,0,null,2.21155524,1.39750256,127.1,0,0
666100_101695,2,ORIGINAL_IMPORT,12624,2024-12-31T00:00:00Z,12624#11007177#C,EUR,Million,Fully consolidated,IFRS,265.008,282.977,14.831,12.508,51.288,0.487,2.322,1.498,1.862,0.603,1,2024-12-31T00:00:00Z,1,97.066,279.081,0,null,0.908,-1.09,127.1,0,0
666100_101696,2,ORIGINAL_IMPORT,12624,2024-12-31T00:00:00Z,12624#11007177#C,EUR,Million,Fully consolidated,IFRS,265.008,282.977,14.831,12.508,51.288,0.487,2.322,1.498,1.862,0.603,1,2024-12-31T00:00:00Z,1,97.066,279.081,0,null,0.908,-1.09,127.1,0,0
666100_101697,2,ORIGINAL_IMPORT,104188,2024-12-31T00:00:00Z,104188#10997211#C,USD,Million,Fully consolidated,National accounting law,158.67514841728,159.0140075656,15.14704080208,14.8940100672,54.51405754608,0.4707171304,2.50360053328,2.22657111424,1.864884912,1.25868708416,0.9627233518176216,2024-12-31T00:00:00Z,0.96272,132.50438309504,156.38090290064,0,null,0.814990616,0.79291833456,127.1,0,0
666100_101698,2,ORIGINAL_IMPORT,111531,2024-12-31T00:00:00Z,111531#11006116#C,GBP,Million,Fully consolidated,IFRS,737.64240905,730.63302425,47.96866695,48.79415235,535.8365726,3.84140355,14.4653041,15.1966552,5.40548115,4.2070791,1.2068476535864494,2024-12-31T00:00:00Z,1.20685,545.2475889,744.5395568,0,null,6.28406795,5.7856389,127.1,0,0
666100_101699,2,ORIGINAL_IMPORT,1479987,2024-12-31T00:00:00Z,1479987#11010451#C,GBP,Million,Fully consolidated,IFRS,114.6169582,109.01113995,4.62102865,4.6777506,22.23379755,0.0096548,0.60221815,0.2003371,0.9872033,0.4875674,1.2068476535864494,2024-12-31T00:00:00Z,1.20685,37.34597325,104.58441415,0,null,0.4079153,0.458603,127.1,0,0
666100_101700,2,ORIGINAL_IMPORT,1479987,2024-12-31T00:00:00Z,1479987#11010451#C,GBP,Million,Fully consolidated,IFRS,114.6169582,109.01113995,4.62102865,4.6777506,22.23379755,0.0096548,0.60221815,0.2003371,0.9872033,0.4875674,1.2068476535864494,2024-12-31T00:00:00Z,1.20685,37.34597325,104.58441415,0,null,0.4079153,0.458603,127.1,0,0
666100_101701,2,ORIGINAL_IMPORT,103180,2023-12-31T00:00:00Z,103180#10831586#C,USD,Million,Fully consolidated,IFRS,1047.37361632,1001.54712472,50.34662538,51.5887788,378.60401352,0.89152368,26.28545224,4.13688732,26.35249772,3.0034563,0.9060227864730798,2023-12-31T00:00:00Z,0.90602,503.45085146,1011.2496929,0,null,6.44723832,6.39740722,124.1,0,0
666100_101702,2,ORIGINAL_IMPORT,111536,2024-12-31T00:00:00Z,111536#10993794#C,GBP,Million,Fully consolidated,IFRS,512.07731665,501.4075558,27.8999583,25.8627955,401.3645182,3.2560813,8.40329655,9.9058248,4.51241215,4.13346125,1.2068476535864494,2024-12-31T00:00:00Z,1.20685,393.88084135,494.16766265,0,null,4.23483665,4.45206965,127.1,0,0
666100_101703,2,ORIGINAL_IMPORT,13097,2024-12-31T00:00:00Z,13097#10993823#C,EUR,Million,Fully consolidated,IFRS,30.194,28.188,2.043,2.001,3.134,0.008,0.177,0.12,0.181,0.159,1,2024-12-31T00:00:00Z,1,6.259,26.436,0,null,0.108,0.053,127.1,0,0
666100_101704,2,ORIGINAL_IMPORT,1009332,2024-12-31T00:00:00Z,1009332#10993469#U,GBP,Million,Not consolidated,IFRS,45.1554996,45.5392779,2.01423265,2.05285185,18.85220385,0.07120415,0.46463725,1.04392525,0.16775215,0.62394145,1.2068476535864494,2024-12-31T00:00:00Z,1.20685,38.94142895,47.27593505,0,null,0.6492853,0.5213592,127.1,0,0
666100_101705,2,ORIGINAL_IMPORT,1006535,2024-12-31T00:00:00Z,1006535#10994918#U,SEK,Million,Not consolidated,IFRS,53.5178669,49.643182586,1.039851242,0.96470293,47.506813458,0.000296684,0.027609064,0.089406596,0.025157058,0.044075026,0.08726388030188066,2024-12-31T00:00:00Z,0.08726,null,48.27716219,0,null,0.030994752,-0.003673646,127.1,0,0
666100_101706,2,ORIGINAL_IMPORT,107456,2024-12-31T00:00:00Z,107456#11005127#C,CLP,Million,Fully consolidated,IFRS,80.9151011,75.4160159,6.7878466,5.8853586,51.8920706,0.8743774,1.2973168,2.1798422,0.4600225,0.7776684,0.000968408716123913,2024-12-31T00:00:00Z,0.00097,47.1300593,75.7076464,0,null,0.6620929,0.7963894,127.1,0,0
666100_101707,2,ORIGINAL_IMPORT,100301,2024-10-31T00:00:00Z,100301#10974101#C,CAD,Million,Fully consolidated,IFRS,689.09594005,645.27224627,39.02309931,35.19135329,369.21128038,2.59042961,9.54894387,9.05691435,7.87710163,4.73115482,0.6613253621583014,2024-10-31T00:00:00Z,0.66133,368.36411665,624.02900401,0,null,3.32847389,4.12868319,126.6,0,0
666100_101708,2,ORIGINAL_IMPORT,110728,2024-10-31T00:00:00Z,110728#10974090#C,CAD,Million,Fully consolidated,IFRS,1363.49778883,1294.23868192,76.1587628,74.13972231,627.96524017,5.35280502,23.09827291,20.15204776,13.76029331,5.84747986,0.6613253621583014,2024-10-31T00:00:00Z,0.66133,565.65605023,1268.11879224,0,null,7.13046006,11.52632057,126.6,0,0
666100_101709,2,ORIGINAL_IMPORT,140883,2023-10-31T00:00:00Z,140883#10984677#U,USD,Million,Not consolidated,National accounting law,20.00700235776,19.92238289382,1.86561014376,1.43473003278,0.02267214246,null,0.07844001066,-0.10680494616,0.18813851034,0.0027209589,0.9431381980401589,2023-10-31T00:00:00Z,0.94314,null,16.38439878834,0,null,0.01546843914,0.00151279656,124.4,0,0
666100_101710,2,ORIGINAL_IMPORT,1003452,2024-10-31T00:00:00Z,1003452#10991346#U,CAD,Million,Not consolidated,National accounting law,15.67473321789,14.48482595677,0.93123662891,0.78533466564,null,null,0.00913428996,0.04982989284,0.00016996181,0.03170680552,0.6613253621583014,2024-10-31T00:00:00Z,0.66133,13.6834335374,14.15981929625,0,null,0.03705894921,0.03487523755,126.6,0,0
666100_101711,2,ORIGINAL_IMPORT,4303,2024-10-31T00:00:00Z,4303#10973713#C,CAD,Million,Fully consolidated,IFRS,933.81581591,932.99708937,55.60198108,52.02484711,503.15904257,4.32245288,13.02952366,12.73192516,9.62962613,5.21921636,0.6613253621583014,2024-10-31T00:00:00Z,0.66133,452.40791704,892.41060594,0,null,4.97849224,6.72837142,126.6,0,0
666100_101712,2,ORIGINAL_IMPORT,111447,2024-10-31T00:00:00Z,111447#10975007#C,CAD,Million,Fully consolidated,IFRS,305.68392058,280.12483874,16.8969815,15.65897174,160.72435256,0.88684353,4.00369182,1.94364887,5.59551313,2.52363528,0.6613253621583014,2024-10-31T00:00:00Z,0.66133,171.91141084,267.0053742,0,null,2.20553555,2.23727939,126.6,0,0
666100_101713,2,ORIGINAL_IMPORT,100236,2024-10-31T00:00:00Z,100236#10974139#C,CAD,Million,Fully consolidated,IFRS,1436.13232406,1325.96135936,84.11588536,77.8782208,649.0160354,3.99244921,22.46207345,18.48615749,19.24734832,10.7399992,0.6613253621583014,2024-10-31T00:00:00Z,0.66133,698.38894921,1267.91444127,0,null,9.83133178,10.45364331,126.6,0,0
666100_101715,2,MODIFIED,1461143,2024-10-31T00:00:00Z,1461143#10980120#U,CAD,Million,Not consolidated,IFRS,10.179786557,11.34247083,0.777261149,0.937832073,0.112822898,null,0.421333343,0.129422281,0.337542832,0.030024382,0.6613253621583014,2024-10-31T00:00:00Z,0.66133,8.573151455,16.114231312,0,null,0.056345316,0.019112437,126.6,1,0
666100_101716,2,ORIGINAL_IMPORT,107525,2024-10-31T00:00:00Z,107525#10975480#C,CAD,Million,Fully consolidated,IFRS,932.24185051,855.28221708,55.74086038,50.94687921,448.39232128,2.88075348,12.78152491,12.87477244,8.81420624,4.84556491,0.6613253621583014,2024-10-31T00:00:00Z,0.66133,512.85876968,753.38647467,0,null,2.89464141,8.95242421,126.6,0,0
666100_101717,2,ORIGINAL_IMPORT,1090490,2024-12-31T00:00:00Z,1090490#10997180#C,USD,Million,Fully consolidated,National accounting law,253.82440702432,255.75408973136,33.43096416704,31.78351534336,140.608288568,2.12992076528,3.92565061152,6.946289548,1.40642031904,2.8169620424,0.9627233518176216,2024-12-31T00:00:00Z,0.96272,202.71074775952,170.38243398176,0,null,0.40755499664,0.98349742304,127.1,0,0
666100_101718,2,ORIGINAL_IMPORT,1007759,2024-12-31T00:00:00Z,1007759#10968333#C,CAD,Million,Fully consolidated,IFRS,315.4604987,283.306359,25.9164965,23.0361415,193.98655045,0.884202,7.13055325,5.00444935,5.4445408,2.2480166,0.6698462033117196,2024-12-31T00:00:00Z,0.66985,156.8815494,270.5818884,0,null,1.51319115,0.8319537,127.1,0,0
666100_101719,2,ORIGINAL_IMPORT,111503,2024-09-30T00:00:00Z,111503#10963921#C,AUD,Million,Fully consolidated,IFRS,762.8837174,686.23207804,42.6614544,42.88109016,498.85361408,2.280117,6.61947436,9.94999628,2.7950822,4.1135172,0.6204436171862882,2024-09-30T00:00:00Z,0.62044,444.62839896,673.62970076,0,null,4.46282492,4.4175328,126.6,0,0
666100_101720,2,ORIGINAL_IMPORT,null,2024-10-31T00:00:00Z,null,ANG,Thousand,Fully consolidated,IFRS,1.79933964448,1.71488446656,0.26610017312,0.23892876,0.96196459872,0.01412668704,0.0502823872,0.06105880064,0.02294744576,0.02717141312,0.5142419302585094,2024-10-31T00:00:00Z,0.51424,1.474210376,1.73273168,0,null,0.01823700736,0.033785568,126.6,0,0
666100_101721,2,ORIGINAL_IMPORT,null,2024-10-31T00:00:00Z,null,AWG,Million,Not consolidated,IFRS,0.65133001256,0.57750718176,0.10348991152,0.09143271044,0.38437226888,0.00557822456,0.01651242348,0.01879981232,0.00957055344,0.01197034468,0.5109248506183468,2024-10-31T00:00:00Z,0.51092,0.52536677392,0.58150053248,0,null,0.00716412024,0.01146402296,126.6,0,0
666100_101722,2,ORIGINAL_IMPORT,107430,2023-12-31T00:00:00Z,107430#10843915#C,CHF,Million,Fully consolidated,National accounting law,19.373669238,20.047095048,1.625803862,1.49704011,15.514417186,0.091297376,0.203373518,0.310174222,0.093988926,0.10873862,1.076623278748533,2023-12-31T00:00:00Z,1.07662,12.703470028,19.320914858,0,null,0.069334328,0.059429424,124.1,0,0
666100_101723,2,ORIGINAL_IMPORT,111522,2024-12-31T00:00:00Z,111522#11006157#C,EUR,Million,Fully consolidated,IFRS,353.736,337.155,30.767,28.502,218.004,4.118,5.692,7.567,3.52,3.945,1,2024-12-31T00:00:00Z,1,237.989,323.865,0,null,3.921,2.6663,127.1,0,0
666100_101725,2,ORIGINAL_IMPORT,107466,2024-12-31T00:00:00Z,107466#10991322#C,BRL,Million,Fully consolidated,IFRS,373.408617864,335.294266095,28.680064821,27.019688601,158.869345407,10.852954359,12.155009373,16.269772215,7.577408487,4.541142972,0.15566516112511666,2024-12-31T00:00:00Z,0.15567,136.010544669,312.611605962,0,null,5.162888952,4.670286804,127.1,0,0
666100_101726,2,ORIGINAL_IMPORT,108566,2024-03-31T00:00:00Z,108566#10911424#C,JPY,Million,Fully consolidated,National accounting law,1584.294804,1470.566232,70.345116,59.58126,669.442932,4.000032,8.422344,9.328716,6.97986,5.54472,0.00612332374012614,2024-03-31T00:00:00Z,0.00612,1010.69964,1418.390172,0,null,4.973724,3.52512,125.3,0,0
666100_101727,2,ORIGINAL_IMPORT,107471,2024-12-31T00:00:00Z,107471#11007870#U,BRL,Million,Not consolidated,National accounting law,353.85456669,312.62754657,25.93088592,22.03726788,77.67528258,3.69825219,6.45423387,7.41845385,4.8849246,4.22099205,0.15566516112511666,2024-12-31T00:00:00Z,0.15567,134.97320649,279.573092481,0,null,4.41090945,4.266198618,127.1,0,0
666100_101728,2,ORIGINAL_IMPORT,141042,2024-03-31T00:00:00Z,141042#10915182#U,USD,Million,Not consolidated,IFRS,46.385890573,48.792088983,5.169852094,4.808134782,16.725441601,0.172519886,0.659133442,0.408043812,0.772540714,0.376449139,0.9265307446064328,2024-03-31T00:00:00Z,0.92653,18.372256023,50.048463663,0,null,0.233578213,0.122209307,125.3,0,0
666100_101729,2,ORIGINAL_IMPORT,107444,2024-12-31T00:00:00Z,107444#10967437#C,BRL,Million,Fully consolidated,IFRS,322.156636548,300.057536544,26.299278975,25.999084947,104.669721507,7.449977025,9.857740482,10.500657582,6.272956155,2.730794274,0.15566516112511666,2024-12-31T00:00:00Z,0.15567,100.304189862,279.005597496,0,null,2.257650876,3.340180056,127.1,0,0
666100_101730,2,ORIGINAL_IMPORT,114891,2024-12-31T00:00:00Z,114891#10993152#C,BRL,Million,Fully consolidated,IFRS,21.59594343,21.939242481,2.004188982,2.015101449,10.529394264,1.231271865,0.655697607,0.927746499,0.362929038,0.175175451,0.15566516112511666,2024-12-31T00:00:00Z,0.15567,4.480416105,18.955391055,0,null,0.173322978,0.158331957,127.1,0,0
666100_101731,2,ORIGINAL_IMPORT,111803,2024-12-31T00:00:00Z,111803#11020067#C,EUR,Million,Fully consolidated,IFRS,26.3794,26.4595,2.5049,2.4646,19.2905,0.3497,0.3586,0.5694,0.2543,0.2855,1,2024-12-31T00:00:00Z,1,18.7347,23.7462,0,null,0.3089,0.2428,127.1,0,0
666100_101732,2,ORIGINAL_IMPORT,1172833,2023-12-31T00:00:00Z,1172833#10843907#U,BRL,Million,Not consolidated,National accounting law,0.234750483,0.253850916,0.033383748,0.033757168,null,null,0.009410184,0.013387107,0.011370639,0.009503539,0.18671259796576622,2023-12-31T00:00:00Z,0.18671,0.045837305,0.185459043,0,null,0.009764933,0.006142759,124.1,0,0
666100_101739,2,ORIGINAL_IMPORT,143673,2024-12-31T00:00:00Z,143673#10996829#C,BRL,Million,Fully consolidated,IFRS,101.063563689,77.074676586,10.254263106,8.777951094,24.358665621,1.178608704,3.298055754,-1.362828582,7.160788866,1.724885868,0.15566516112511666,2024-12-31T00:00:00Z,0.15567,22.61277987,70.540521738,0,null,1.596364716,1.190984469,127.1,0,0
666100_101740,2,ORIGINAL_IMPORT,115381,2023-12-31T00:00:00Z,115381#10916045#C,BRL,Million,Fully consolidated,IFRS,339.11409131,294.83674836,19.828938078,19.748410055,193.124664773,8.936015284,13.884931873,11.576356078,6.126029784,1.300789899,0.18671259796576622,2023-12-31T00:00:00Z,0.18671,127.467029026,268.837642254,0,null,1.687540993,3.137866931,124.1,0,0
666100_101741,2,ORIGINAL_IMPORT,114897,2024-12-31T00:00:00Z,114897#11005163#C,CLP,Million,Fully consolidated,IFRS,56.15641758,56.55614197,3.88462593,3.25416667,33.94154742,1.23766277,1.35067456,2.02197858,0.76098828,0.49128754,0.000968408716123913,2024-12-31T00:00:00Z,0.00097,33.24473919,55.37806048,0,null,0.6139906,0.69076416,127.1,0,0
666100_101742,2,ORIGINAL_IMPORT,115031,2024-12-31T00:00:00Z,115031#10985893#C,MXN,Million,Fully consolidated,IFRS,84.9396544,78.0676752,6.8471088,7.0048224,53.1963008,0.9121312,2.27824,5.0815424,0.8448976,2.0445232,0.04639764077276198,2024-12-31T00:00:00Z,0.0464,51.4591312,72.0245392,0,null,1.9449024,1.6030736,127.1,0,0
666100_101745,2,ORIGINAL_IMPORT,1009535,2024-12-31T00:00:00Z,1009535#11011919#C,EUR,Million,Fully consolidated,IFRS,33.869,35.0788,2.9738,2.6641,16.2712,0.2489,0.2897,0.3554,0.3835,0.3972,1,2024-12-31T00:00:00Z,1,10.804,28.693,0,null,0.8078,-0.0224,127.1,0,0
666100_101746,2,ORIGINAL_IMPORT,1006931,2024-12-31T00:00:00Z,1006931#10995499#C,EUR,Million,Fully consolidated,IFRS,16.3576,15.5795,0.8899,0.85,12.8,0.1109,0.1099,0.1839,0.0395,0.0645,1,2024-12-31T00:00:00Z,1,4.1567,15.1213,0,null,0.066,0.0471,127.1,0,0
666100_101750,2,ORIGINAL_IMPORT,111552,2024-12-31T00:00:00Z,111552#10993499#C,BRL,Million,Fully consolidated,IFRS,49.324584345,48.238319085,3.385962603,4.195026294,22.00691223,0.996972948,1.12596111,1.62550614,0.329740194,0.549904275,0.15566516112511666,2024-12-31T00:00:00Z,0.15567,9.570513765,41.725397625,0,null,0.519237285,0.343065546,127.1,0,0
666100_101753,2,ORIGINAL_IMPORT,1007725,2024-10-31T00:00:00Z,1007725#10988856#U,USD,Million,Not consolidated,IFRS,10.43191317,11.119151004,0.872900667,0.824298795,0.435023574,0.00276147,0.033045591,0.076768866,0.010677684,0.052191783,0.9204924634679553,2024-10-31T00:00:00Z,0.92049,1.210536399,10.192493721,0,null,0.057530625,0.017857506,126.6,0,0
666100_101754,2,ORIGINAL_IMPORT,111513,2024-12-31T00:00:00Z,111513#10967478#C,EUR,Million,Fully consolidated,IFRS,106.284,99.294,10.889,9.8258,53.522,1.863,1.231,2.784,0.7688,1.8101,1,2024-12-31T00:00:00Z,1,86.765,102.503,0,null,1.3669,0.9231,127.1,0,0
666100_101755,2,ORIGINAL_IMPORT,1451184,2024-12-31T00:00:00Z,1451184#11008224#C,EUR,Million,Fully consolidated,IFRS,42.413,43.5008,5.0792,4.4224,25.144,0.835,0.7584,1.1837,0.4122,0.7497,1,2024-12-31T00:00:00Z,1,30.0333,45.995,0,null,0.7482,0.5859,127.1,0,0
666100_101756,2,ORIGINAL_IMPORT,111600,2024-12-31T00:00:00Z,111600#11010836#C,EUR,Million,Fully consolidated,IFRS,102.1436,94.3707,8.1926,7.2904,53.9075,1.4867,2.2131,2.8319,1.0183,1.0005,1,2024-12-31T00:00:00Z,1,84.0416,89.8767,0,null,0.9476,0.1196,127.1,0,0
666100_101757,2,ORIGINAL_IMPORT,112427,2024-12-31T00:00:00Z,112427#10986111#C,PLN,Million,Fully consolidated,IFRS,32.54196979,29.3541072,1.817466376,1.612441314,17.535126818,0.585445124,0.624780376,1.29406431,0.108347338,0.168192112,0.2338628768407931,2024-12-31T00:00:00Z,0.23386,27.421768792,25.94489612,0,null,0.134633202,-0.237274356,127.1,0,0
666100_101758,2,ORIGINAL_IMPORT,1001931,2023-10-31T00:00:00Z,1001931#10799184#U,GBP,Million,Not consolidated,IFRS,61.91061756,61.1079337,2.0213237,1.95702188,9.06151334,0.00962808,0.45515602,0.05547608,0.51579,0.09845858,1.1462040587085718,2023-10-31T00:00:00Z,1.1462,13.24674802,56.36232184,0,null,0.09272758,0.11886094,124.4,0,0
666100_101759,2,ORIGINAL_IMPORT,111590,2024-12-31T00:00:00Z,111590#11011362#C,EUR,Million,Fully consolidated,IFRS,74.957,74.584,8.452,7.652,36.139,0.895,1.097,2.359,0.528,1.161,1,2024-12-31T00:00:00Z,1,57.593,78.113,0,null,1.109,1.122,127.1,0,0
666100_101760,2,ORIGINAL_IMPORT,1529578,2024-12-31T00:00:00Z,1529578#11012713#C,EUR,Million,Fully consolidated,IFRS,79.889,76.258,8.246,7.331,40.712,0.683,1.025,2.057,0.635,1.052,1,2024-12-31T00:00:00Z,1,62.733,74.387,0,null,0.763,0.864,127.1,0,0
666100_101761,2,ORIGINAL_IMPORT,112153,2024-12-31T00:00:00Z,112153#10992987#C,EUR,Million,Fully consolidated,IFRS,1837.081,1797.062,107.327,104.241,994.421,22.125,26.974,47.382,14.467,13.744,1,2024-12-31T00:00:00Z,1,977.619,1734.659,0,null,12.183,10.764,127.1,0,0
666100_101762,2,MODIFIED,111607,2024-12-31T00:00:00Z,111607#10990868#C,MXN,Million,Fully consolidated,IFRS,93.030144,85.0305056,7.123328,7.4388016,40.2198912,1.3231888,2.3253824,4.1256096,1.19132,1.3372944,0.04639764077276198,2024-12-31T00:00:00Z,0.0464,43.1335328,85.5694416,0,null,1.3482912,1.2284864,127.1,1,1
666100_101763,2,ORIGINAL_IMPORT,111691,2024-12-31T00:00:00Z,111691#10994958#C,CLP,Million,Fully consolidated,IFRS,66.40516501,68.73215136,4.26492898,4.35713621,38.94854871,1.17789137,0.98587017,1.76375391,0.76542021,0.83857373,0.000968408716123913,2024-12-31T00:00:00Z,0.00097,30.41845698,66.11966588,0,null,0.49548958,0.79914129,127.1,0,0
