LB_RATING_ID,DATA_TYPE,STATEMENT_TYPE,FITCH_ID,DATE_BALANCE,CURRENT_FINANCIAL_DATA_ID,CURRENCY_ISO,BALANCE_UNIT,CONSOL_DEGREE,ACC_METHOD,TOTAL_ASSETS,TOTAL_ASSETS_PREV_YEAR,CURRENT_EQUITY,EQUITY_PREV_YEAR,ALLOC_CREDIT,PROV_CREDIT,GENERAL_ADMIN_EFFORT,NET_INTEREST_YIELD,OTHER_OPERATING_INCOME,ANNUAL_NET_PROFIT,FX_RATE_EUR_LBR,FX_RATE_EUR_LBR_DATE,FX_RATE_EUR_ANALYST,CUSTOMER_DEPOSITS,TOTAL_ASSETS_2YEARS_AGO,DEACTIVATE_LTD,COM_DEACTIVATE_LTD,NET_PROFIT_PREV,NET_PROFIT_2_AGO,CPI,BALANCE_SHEET_MODIFIED,INCOME_STATEMENT_MODIFIED,PD_RATING_ID,COMPANY_ID,RATING_STATUS,RATING_PROVIDING_SYSTEM,PD_MODEL_VERSION,STAND_ALONE_RATING_PD,STAND_ALONE_RATING_UCR,COUNTRY_RISK_ADJUSTED_PD,COUNTRY_RISK_ADJUSTED_UCR,GROUP_SUPPORT_ADJUSTED_PD,GROUP_SUPPORT_ADJUSTED_UCR,L1_OVERRIDE_PD,L1_OVERRIDE_UCR,PROPOSED_PD,PROPOSED_UCR,L2_OVERRIDE_PD,L2_OVERRIDE_UCR,APPROVED_PD,APPROVED_UCR,PD_APPROVAL_DATE,PD_EXPIRY_DATE,FAIR_ID,LBCDB_ID,GBCDB_ID,HREKNR,RAPID_ID,T24_ID,DUNS,GRACE_ID,CS_ID,COUNTRY,PORTFOLIO,BUSINESSLINE,RATING_ID,PARENT_COMPANY_ID,PARENT_REVIEW_RATING_ALERT,SOVEREIGN_RATING_REVIEW_ALERT,FINANCIAL_FIG_OUTDATED_ALERT,PD_INCLUDING_CONSERVATISM,UCR_INCLUDING_CONSERVATISM,TYPE_OF_CONSERVATISM,MARGIN_OF_CONSERVATISM,PD_FLOORED,PROPOSER,APPROVER,LB_RATING_ID,LastPerformingModel
666100_101462,2,ORIGINAL_IMPORT,107549,2023-12-31T00:00:00Z,107549#10821829#C,CHF,Million,Fully consolidated,National accounting law,63.3806194,63.94799814,4.1503701,3.99749006,40.81251096,0.1022789,0.665997132,0.642419154,0.607106018,0.505150104,1.076623278748533,2023-12-31T00:00:00Z,1.07662,39.2697145,60.23904224,0,null,0.418051546,0.407715994,124.1,0,0,2914369,194479773,ACTUAL,LBR,PBNDWW01,0.03,1,0.03,1,0.03,1,0.03,1,0.04,2+,null,null,0.04,2+,2024-12-24 10:56:03,2025-12-24 10:56:03,540194479773,194479773,null,null,null,null,null,null,null,CH,null,null,2914369,null,NO,NO,NO,0.0533,2+,NO_CONSERVATISM,1.3335,N,null,null,666100_101462,PBNDWW01
666100_101663,2,ORIGINAL_IMPORT,1222912,2024-12-31T00:00:00Z,1222912#10992010#C,EUR,Million,Fully consolidated,IFRS,11.9043,12.0369,0.7419,0.708,7.7769,0.0376,0.2036,0.1523,0.1563,0.0759,1,2024-12-31T00:00:00Z,1,4.0838,12.4122,0,null,0.0842,0.0983,127.1,0,0,2942281,201467356,ACTUAL,LBR,PBNDWW01,0.05,2,0.05,2,0.05,2,0.05,2,0.05,2,null,null,0.05,2,2025-03-28 16:05:25,2026-03-28 16:05:25,540201467356,201467356,null,null,null,null,null,null,null,FI,null,null,2942281,null,NO,NO,NO,0.0667,2,NO_CONSERVATISM,1.3335,N,null,null,666100_101663,PBNDWW01
666100_101711,2,ORIGINAL_IMPORT,4303,2024-10-31T00:00:00Z,4303#10973713#C,CAD,Million,Fully consolidated,IFRS,933.81581591,932.99708937,55.60198108,52.02484711,503.15904257,4.32245288,13.02952366,12.73192516,9.62962613,5.21921636,0.6613253621583014,2024-10-31T00:00:00Z,0.66133,452.40791704,892.41060594,0,null,4.97849224,6.72837142,126.6,0,0,2950844,159727596,ACTUAL,LBR,PBNDWW01,0.03,1,null,null,0.03,1,0.03,1,0.04,2+,null,null,0.04,2+,2025-04-25 17:19:50,2026-04-25 17:19:50,540159727596,159727596,null,null,null,null,null,null,null,CA,null,null,2950844,null,NO,NO,NO,0.0533,2+,NO_CONSERVATISM,1.3335,N,null,null,666100_101711,PBNDWW01
666100_101208,2,ORIGINAL_IMPORT,1010841,2023-12-31T00:00:00Z,1010841#10837182#U,EUR,Million,Not consolidated,National accounting law,8.5218,8.478,0.4328,0.4605,5.0792,0.0681,0.1224,0.1164,0.0105,-0.0277,1,2023-12-31T00:00:00Z,1,4.7887,7.2486,0,null,0.0109,0.0156,124.1,0,0,2872686,2017843121,ACTUAL,LBR,PBNDWW01,0.05,2,null,null,0.16,3+,0.16,3+,0.16,3+,null,null,0.16,3+,2024-08-29 10:59:29,2025-08-29 10:59:29,5402017843121,2017843121,null,null,null,null,null,null,null,FR,null,null,2872686,null,NO,NO,NO,0.2134,3+,NO_CONSERVATISM,1.3335,N,null,null,666100_101208,PBNDWW01
666100_101477,2,ORIGINAL_IMPORT,103180,2023-12-31T00:00:00Z,103180#10831586#C,USD,Million,Fully consolidated,IFRS,1047.37361632,1001.54712472,50.34662538,51.5887788,378.60401352,0.89152368,26.28545224,4.13688732,26.35249772,3.0034563,0.9060227864730798,2023-12-31T00:00:00Z,0.90602,503.45085146,1011.2496929,0,null,6.44723832,6.39740722,124.1,0,0,2913848,134888448,ACTUAL,LBR,PBNDWW01,0.03,1,0.03,1,0.03,1,0.03,1,0.05,2,null,null,0.05,2,2024-12-23 15:02:50,2025-12-23 15:02:50,540134888448,134888448,null,null,null,null,null,null,null,CH,null,null,2913848,2005669644,NO,NO,NO,0.0667,2,NO_CONSERVATISM,1.3335,N,null,null,666100_101477,PBNDWW01
666100_101648,2,ORIGINAL_IMPORT,1265310,2024-12-31T00:00:00Z,1265310#10990175#C,ISK,Million,Fully consolidated,IFRS,15.16322505,13.6273932,2.25631055,2.1110903,12.56168715,0.07402445,0.20386435,0.39861725,0.1739724,0.2606806,0.006948521151454726,2024-12-31T00:00:00Z,0.00695,8.5376858,12.4198168,0,null,0.23051065,0.11812915,127.1,0,0,2942269,159725941,ACTUAL,LBR,PBNDWW01,0.16,3+,0.16,3+,0.16,3+,0.16,3+,0.16,3+,null,null,0.16,3+,2025-03-28 10:24:33,2026-03-28 10:24:33,540159725941,159725941,null,null,null,null,null,null,null,IS,null,null,2942269,null,NO,NO,NO,0.2134,3+,NO_CONSERVATISM,1.3335,N,null,null,666100_101648,PBNDWW01
666100_101093,2,ORIGINAL_IMPORT,111540,2023-12-31T00:00:00Z,111540#10820594#C,USD,Million,Fully consolidated,IFRS,487.96334558,498.97601868,30.75394288,30.93424086,131.82953408,3.08862218,6.51337778,4.18309434,5.86013736,2.93278674,0.9060227864730798,2023-12-31T00:00:00Z,0.90602,223.84854936,493.59154182,0,null,2.13095904,1.48406076,124.1,0,0,2854861,134890124,ACTUAL,LBR,PBNDWW01,0.04,2+,null,null,null,null,0.04,2+,0.05,2,null,null,0.05,2,2024-06-28 12:06:56,2025-06-28 12:06:56,540134890124,134890124,null,null,null,null,null,null,null,US,null,null,2854861,205735673,YES,NO,NO,0.0667,2,NO_CONSERVATISM,1.3335,N,null,null,666100_101093,PBNDWW01
666100_101295,2,ORIGINAL_IMPORT,107707,2023-12-31T00:00:00Z,107707#10840291#C,CNY,Million,Fully consolidated,IFRS,1158.44637748,1093.82907771,94.01635975,87.7656651,688.9584875,17.21733974,8.61327679,18.36868583,8.03216502,8.70989414,0.12797297210829073,2023-12-31T00:00:00Z,0.12797,699.69606629,1029.24786548,0,null,8.0557115,7.21456469,124.1,0,0,2891984,159666465,ACTUAL,LBR,PBNEWW01,0.25,3,0.25,3,0.25,3,0.25,3,0.25,3,null,null,0.25,3,2024-10-28 16:10:52,2025-10-28 16:10:52,540159666465,159666465,null,null,null,null,null,null,null,CN,null,null,2891984,null,NO,NO,NO,0.3245,3,NO_CONSERVATISM,1.2979,N,null,null,666100_101295,PBNEWW01
666100_100876,2,ORIGINAL_IMPORT,1025922,2023-12-31T00:00:00Z,1025922#10817876#C,NOK,Million,Fully consolidated,IFRS,306.135436,287.773045,23.967344,22.23576,171.829185,0.691975,2.54718,5.490499,1.780623,3.513631,0.08900495134544335,2023-12-31T00:00:00Z,0.089,126.641749,259.812716,0,null,2.975982,2.256595,124.1,0,0,2836729,134093720,ACTUAL,LBR,PBNDWW01,0.03,1,0.03,1,null,null,0.03,1,0.03,1,null,null,0.03,1,2024-04-30 11:57:11,2025-04-30 11:57:11,540134093720,134093720,null,null,null,null,null,null,null,NO,null,null,2836729,null,NO,NO,NO,0.0533,2+,RATING_OUTDATED,1.3335,N,null,null,666100_100876,PBNDWW01
666100_101384,2,ORIGINAL_IMPORT,100236,2023-10-31T00:00:00Z,100236#10789630#C,CAD,Million,Fully consolidated,IFRS,1365.05870336,1305.30021177,80.1745408,73.64878525,580.59344159,3.40687332,20.7789316,17.10857707,17.92284975,10.12121878,0.6808348396804161,2023-10-31T00:00:00Z,0.68083,621.77003999,1161.71588809,0,null,10.76187981,10.9273215,124.4,0,0,2895808,207004870,ACTUAL,LBR,PBNDWW01,0.03,1,0.03,1,0.03,1,0.03,1,0.04,2+,null,null,0.04,2+,2024-11-07 16:12:45,2025-11-07 16:12:45,540207004870,207004870,null,null,null,null,null,null,null,GB,null,null,2895808,null,NO,NO,NO,0.0533,2+,NO_CONSERVATISM,1.3335,N,null,null,666100_101384,PBNDWW01
666100_101807,2,ORIGINAL_IMPORT,1069896,2023-12-31T00:00:00Z,1069896#10836001#U,EUR,Million,Not consolidated,National accounting law,53.5571,49.845,2.1259,1.9805,47.4775,0.2132,0.1681,0.5185,-0.062,0.1021,1,2023-12-31T00:00:00Z,1,5.1773,48.0381,0,null,0.0681,0.0591,124.1,0,0,2955344,200284991,ACTUAL,LBR,PBNDWW01,0.05,2,null,null,0.05,2,0.05,2,0.05,2,null,null,0.05,2,2025-05-13 11:46:19,2026-05-13 11:46:19,540200284991,200284991,null,null,null,null,null,null,null,DE,null,null,2955344,null,NO,NO,NO,0.0667,2,NO_CONSERVATISM,1.3335,N,null,null,666100_101807,PBNDWW01
666100_101253,2,ORIGINAL_IMPORT,1494743,2024-03-31T00:00:00Z,1494743#10905561#C,GBP,Million,Fully consolidated,IFRS,17.27075433616,16.0353191726,1.0405682196,0.81311254596,5.30670612524,0.05492228924,0.3884193924,0.69335077708,0.06344078156,0.25728676948,1.1694812181316367,2024-03-31T00:00:00Z,1.16948,12.82947276676,13.92326869908,0,null,0.16706723488,0.05255409224,125.3,0,0,2877838,2023311918,ACTUAL,LBR,PBNDWW01,0.05,2,null,null,0.16,3+,0.16,3+,0.16,3+,null,null,0.16,3+,2024-09-16 14:08:22,2025-09-16 14:08:22,5402023311918,2023311918,null,null,null,null,null,null,null,GB,null,null,2877838,null,NO,NO,NO,0.2134,3+,NO_CONSERVATISM,1.3335,N,null,null,666100_101253,PBNDWW01
666100_101152,2,ORIGINAL_IMPORT,1006220,2023-12-31T00:00:00Z,1006220#10844175#C,EUR,Million,Fully consolidated,IFRS,8.5002,7.5673,0.7619,0.6741,6.2481,0.0257,0.1219,0.1423,0.0923,0.0847,1,2023-12-31T00:00:00Z,1,7.491,7.7918,0,null,0.0683,0.0652,124.1,0,0,2881658,206111088,ACTUAL,LBR,PBNDWW01,0.05,2,null,null,0.16,3+,0.16,3+,0.16,3+,null,null,0.16,3+,2024-09-25 18:01:03,2025-09-25 18:01:03,540206111088,206111088,null,null,null,null,null,null,null,BE,null,null,2881658,null,NO,NO,NO,0.2134,3+,NO_CONSERVATISM,1.3335,N,null,null,666100_101152,PBNDWW01
666100_101474,2,ORIGINAL_IMPORT,107833,2023-12-31T00:00:00Z,107833#10822425#U,CHF,Million,Not consolidated,National accounting law,27.268739022,30.784656956,1.154782612,0.920402438,10.547753802,0.013673074,0.68150046,0.206603378,0.695173534,0.234380174,1.076623278748533,2023-12-31T00:00:00Z,1.07662,20.109539008,30.519270126,0,null,-0.20132794,0.093235292,124.1,0,0,2914373,201406934,ACTUAL,LBR,PBNDWW01,0.1,2-,null,null,0.1,2-,0.1,2-,0.05,2,null,null,0.05,2,2024-12-24 11:24:51,2025-12-24 11:24:51,540201406934,201406934,null,null,null,null,null,null,null,CH,null,null,2914373,2068853310,NO,NO,NO,0.0667,2,NO_CONSERVATISM,1.3335,N,null,null,666100_101474,PBNDWW01
666100_101753,2,ORIGINAL_IMPORT,1007725,2024-10-31T00:00:00Z,1007725#10988856#U,USD,Million,Not consolidated,IFRS,10.43191317,11.119151004,0.872900667,0.824298795,0.435023574,0.00276147,0.033045591,0.076768866,0.010677684,0.052191783,0.9204924634679553,2024-10-31T00:00:00Z,0.92049,1.210536399,10.192493721,0,null,0.057530625,0.017857506,126.6,0,0,2950852,2001673779,ACTUAL,LBR,PBNDWW01,0.05,2,null,null,0.05,2,0.05,2,0.05,2,null,null,0.05,2,2025-04-25 16:39:05,2026-04-25 16:39:05,5402001673779,2001673779,null,null,null,null,null,null,null,IE,null,null,2950852,195676084,NO,NO,NO,0.0667,2,NO_CONSERVATISM,1.3335,N,null,null,666100_101753,PBNDWW01
666100_101819,2,MODIFIED,1503218,2024-03-31T00:00:00Z,1503218#10943874#C,GBP,Million,Fully consolidated,IFRS,3.59954716992,1.74783580868,0.20241593736,0.10815701884,2.15925419476,0.03565042832,0.0631460726,0.04909827884,0.00468493688,-0.01036276228,1.1694812181316367,2024-03-31T00:00:00Z,1.16948,3.33964193472,0.46783644024,0,null,-0.06800292304,-0.03479553844,125.3,1,1,2955947,204859256,ACTUAL,LBR,PBNDWW01,0.36,3-,null,null,1,4,1,4,1,4,null,null,1,4,2025-05-14 16:10:44,2026-05-14 16:10:44,540204859256,204859256,null,null,null,null,null,null,null,GB,null,null,2955947,null,NO,NO,NO,1.3335,4,NO_CONSERVATISM,1.3335,N,null,null,666100_101819,PBNDWW01
666100_101038,2,ORIGINAL_IMPORT,111521,2023-12-31T00:00:00Z,111521#10822731#C,SGD,Million,Fully consolidated,IFRS,359.4331264,346.2097882,31.90353476,29.93857142,217.64612285,2.84583265,4.28694308,6.67963953,2.95156443,3.93061325,0.6865703408478457,2023-12-31T00:00:00Z,0.68657,264.65145133,315.35739211,0,null,3.14655031,2.80601159,124.1,0,0,2853799,197493610,ACTUAL,LBR,PBNDWW01,0.04,2+,0.03,1,null,null,0.03,1,0.04,2+,null,null,0.04,2+,2024-06-26 15:27:20,2025-06-26 15:27:20,540197493610,197493610,null,null,null,null,null,null,null,SG,null,null,2853799,null,NO,NO,NO,0.0533,2+,NO_CONSERVATISM,1.3335,N,null,null,666100_101038,PBNDWW01
666100_100933,2,ORIGINAL_IMPORT,111796,2023-12-31T00:00:00Z,111796#10818785#C,PLN,Million,Fully consolidated,IFRS,56.46992621,50.003792915,3.8517904,2.150590645,36.032122895,0.807389215,1.024144485,1.882143685,0.575812285,1.022073135,0.2301480081840631,2023-12-31T00:00:00Z,0.23015,46.540771895,46.41071413,0,null,0.39456916,0.531255245,124.1,0,0,2854424,194617963,ACTUAL,LBR,PBNDWW01,0.05,2,null,null,null,null,0.05,2,0.1,2-,null,null,0.1,2-,2024-06-27 14:11:37,2025-06-27 14:11:37,540194617963,194617963,null,null,null,null,null,null,null,PL,null,null,2854424,200156586,NO,NO,NO,0.2134,3+,GROUP_SUPPORT_OUTDATED,1.3335,N,null,null,666100_100933,PBNDWW01
666100_101073,2,ORIGINAL_IMPORT,1033146,2023-12-31T00:00:00Z,1033146#10837596#C,EUR,Million,Fully consolidated,IFRS,31.541,31.818,4.009,5.165,18.143,0.366,0.383,0.663,0.226,0.271,1,2023-12-31T00:00:00Z,1,13.616,30.271,0,null,0.425,0.351,124.1,0,0,2853807,135154901,ACTUAL,LBR,PBNDWW01,0.1,2-,null,null,null,null,0.1,2-,0.1,2-,null,null,0.1,2-,2024-06-26 14:56:49,2025-06-26 14:56:49,540135154901,135154901,null,null,null,null,null,null,null,DE,null,null,2853807,null,NO,NO,NO,0.1334,2-,NO_CONSERVATISM,1.3335,N,null,null,666100_101073,PBNDWW01
666100_101302,2,ORIGINAL_IMPORT,114904,2023-12-31T00:00:00Z,114904#10855893#C,CNY,Million,Fully consolidated,National accounting law,449.113479152,437.389200474,35.445680871,33.508867718,258.618719228,6.689478186,3.475063741,6.535248742,2.378911112,2.049925836,0.12797297210829073,2023-12-31T00:00:00Z,0.12797,279.169818235,429.977216465,0,null,1.987156551,2.236454908,124.1,0,0,2891991,199950318,ACTUAL,LBR,PBNEWW01,0.25,3,0.6,4+,0.6,4+,0.6,4+,0.6,4+,null,null,0.6,4+,2024-10-28 16:40:55,2025-10-28 16:40:55,540199950318,199950318,null,null,null,null,null,null,null,CN,null,null,2891991,null,NO,NO,NO,0.7787,4+,NO_CONSERVATISM,1.2979,N,null,null,666100_101302,PBNEWW01
666100_101721,2,ORIGINAL_IMPORT,null,2024-10-31T00:00:00Z,null,AWG,Million,Not consolidated,IFRS,0.65133001256,0.57750718176,0.10348991152,0.09143271044,0.38437226888,0.00557822456,0.01651242348,0.01879981232,0.00957055344,0.01197034468,0.5109248506183468,2024-10-31T00:00:00Z,0.51092,0.52536677392,0.58150053248,0,null,0.00716412024,0.01146402296,126.6,0,0,2950851,204256453,ACTUAL,LBR,PBNEWW01,0.36,3-,null,null,0.36,3-,0.36,3-,0.6,4+,null,null,0.6,4+,2025-04-25 16:27:33,2026-04-25 16:27:33,540204256453,204256453,null,null,null,null,null,null,null,AW,null,null,2950851,159099161,NO,NO,NO,0.7787,4+,NO_CONSERVATISM,1.2979,N,null,null,666100_101721,PBNEWW01
666100_100887,2,ORIGINAL_IMPORT,110728,2023-10-31T00:00:00Z,110728#10790249#C,CAD,Million,Fully consolidated,IFRS,1332.40064992,1305.51058824,76.32580881,75.83288789,609.98759601,4.85840288,20.70063615,20.38677352,12.05545681,7.34070906,0.6808348396804161,2023-10-31T00:00:00Z,0.68083,541.73847349,1176.93175776,0,null,11.86618607,9.73450734,124.4,0,0,2836149,4691598,ACTUAL,LBR,PBNDWW01,0.03,1,0.03,1,null,null,0.03,1,0.04,2+,null,null,0.04,2+,2024-04-29 13:31:17,2025-04-29 13:31:17,5404691598,4691598,null,null,null,null,null,null,null,CA,null,null,2836149,null,NO,NO,NO,0.0667,2,RATING_OUTDATED,1.3335,N,null,null,666100_100887,PBNDWW01
666100_101447,2,ORIGINAL_IMPORT,114957,2023-12-31T00:00:00Z,114957#10835955#C,ILS,Million,Fully consolidated,National accounting law,99.53645772,94.76493362,7.35423414,6.40848134,65.850554,1.05994742,2.00368798,2.75576268,1.20658941,1.07629687,0.2515280327992555,2023-12-31T00:00:00Z,0.25153,74.87368969,84.28468464,0,null,0.89066773,0.7118299,124.1,0,0,2911229,23838019,ACTUAL,LBR,PBNDWW01,0.05,2,0.05,2,0.05,2,0.05,2,0.16,3+,null,null,0.16,3+,2024-12-16 13:45:06,2025-12-16 13:45:06,54023838019,23838019,null,null,null,null,null,null,null,IL,null,null,2911229,null,NO,NO,NO,0.2134,3+,NO_CONSERVATISM,1.3335,N,null,null,666100_101447,PBNDWW01
666100_101712,2,ORIGINAL_IMPORT,111447,2024-10-31T00:00:00Z,111447#10975007#C,CAD,Million,Fully consolidated,IFRS,305.68392058,280.12483874,16.8969815,15.65897174,160.72435256,0.88684353,4.00369182,1.94364887,5.59551313,2.52363528,0.6613253621583014,2024-10-31T00:00:00Z,0.66133,171.91141084,267.0053742,0,null,2.20553555,2.23727939,126.6,0,0,2950845,193467542,ACTUAL,LBR,PBNDWW01,0.03,1,null,null,0.03,1,0.03,1,0.04,2+,null,null,0.04,2+,2025-04-25 17:24:58,2026-04-25 17:24:58,540193467542,193467542,null,null,null,null,null,null,null,CA,null,null,2950845,null,NO,NO,NO,0.0533,2+,NO_CONSERVATISM,1.3335,N,null,null,666100_101712,PBNDWW01
666100_101058,2,ORIGINAL_IMPORT,111466,2023-12-31T00:00:00Z,111466#10831686#C,EUR,Million,Fully consolidated,IFRS,644.589,628.365,31.069,27.625,203.042,2.195,4.597,4.333,3.909,2.234,1,2023-12-31T00:00:00Z,1,159.641,627.273,0,null,1.341,2.176,124.1,0,0,2853802,68269390,ACTUAL,LBR,PBNDWW01,0.04,2+,null,null,null,null,0.04,2+,0.04,2+,null,null,0.04,2+,2024-06-26 14:23:31,2025-06-26 14:23:31,54068269390,68269390,null,null,null,null,null,null,null,DE,null,null,2853802,null,NO,NO,NO,0.0533,2+,NO_CONSERVATISM,1.3335,N,null,null,666100_101058,PBNDWW01
666100_101048,2,ORIGINAL_IMPORT,107505,2023-12-31T00:00:00Z,107505#10814851#C,IDR,Million,Fully consolidated,National accounting law,130.453164,119.552682,17.2497,15.13473,80.65137,3.232908,2.9586,5.843658,1.477944,3.603114,0.000058874699768321,2023-12-31T00:00:00Z,0.00006,94.616976,103.536666,0,null,2.697144,1.833066,124.1,0,0,2854446,194479544,ACTUAL,LBR,PBNEWW01,0.1,2-,0.1,2-,null,null,0.1,2-,0.25,3,null,null,0.25,3,2024-06-27 17:07:58,2025-06-27 17:07:58,540194479544,194479544,null,null,null,null,null,null,null,ID,null,null,2854446,null,NO,NO,NO,0.3245,3,NO_CONSERVATISM,1.2979,N,null,null,666100_101048,PBNEWW01
666100_101457,2,ORIGINAL_IMPORT,111632,2023-12-31T00:00:00Z,111632#10831671#C,TWD,Million,Fully consolidated,IFRS,117.8547969,109.5887754,9.787551,8.56822935,63.2960409,1.07157165,0.79994805,1.1744352,0.8732025,0.91678875,0.029553477978890838,2023-12-31T00:00:00Z,0.02955,84.42786645,112.23524385,0,null,0.71454855,0.54540435,124.1,0,0,2913375,202490580,ACTUAL,LBR,PBNDWW01,0.04,2+,0.04,2+,0.04,2+,0.04,2+,0.05,2,null,null,0.05,2,2024-12-20 13:36:42,2025-12-20 13:36:42,540202490580,202490580,null,null,null,null,null,null,null,TW,null,null,2913375,null,NO,NO,NO,0.0667,2,NO_CONSERVATISM,1.3335,N,null,null,666100_101457,PBNDWW01
666100_101515,2,ORIGINAL_IMPORT,1006592,2023-12-31T00:00:00Z,1006592#10837051#C,EUR,Million,Fully consolidated,IFRS,134.5168,121.0348,6.0388,5.2129,94.3759,0.3994,0.9001,1.937,0.0898,0.693,1,2023-12-31T00:00:00Z,1,102.3132,134.9458,0,null,0.2231,0.3129,124.1,0,0,2919665,2007015390,ACTUAL,LBR,PBNDWW01,0.03,1,null,null,0.03,1,0.03,1,0.04,2+,null,null,0.04,2+,2025-01-16 14:33:18,2026-01-16 14:33:18,5402007015390,2007015390,null,null,null,null,null,null,null,DE,null,null,2919665,193799979,NO,NO,NO,0.0533,2+,NO_CONSERVATISM,1.3335,N,null,null,666100_101515,PBNDWW01
666100_101413,2,ORIGINAL_IMPORT,111461,2022-12-31T00:00:00Z,111461#10643646#U,EUR,Million,Not consolidated,National accounting law,1.564,2.7583,0.8856,1.4142,null,null,0.0537,0.0047,0.017,0.0005,1,2022-12-31T00:00:00Z,1,null,2.5605,0,null,0,0,120.5,0,0,2910523,200097601,ACTUAL,LBR,PBNDWW01,0.36,3-,0.36,3-,0.36,3-,0.36,3-,0.16,3+,null,null,0.16,3+,2024-12-13 14:40:26,2025-12-13 14:40:26,540200097601,200097601,null,null,null,null,null,null,null,DE,null,null,2910523,159728568,YES,NO,YES,32.005,6+,FINANCIAL_STATEMENT_OUTDATED,1.3335,N,null,null,666100_101413,PBNDWW01
666100_101225,2,ORIGINAL_IMPORT,111684,2023-12-31T00:00:00Z,111684#10835939#C,ZAR,Million,Fully consolidated,IFRS,75.80531504,73.25533216,5.21490168,5.10343216,50.734478,1.89968624,2.10554088,2.1964596,1.05338944,0.41443288,0.04952455192042593,2023-12-31T00:00:00Z,0.04952,47.64497472,66.83704496,0,null,0.60359928,0.56437944,124.1,0,0,2872694,193495449,ACTUAL,LBR,PBNEWW01,0.16,3+,0.16,3+,0.16,3+,0.16,3+,1.65,4-,null,null,1.65,4-,2024-08-28 09:27:09,2025-08-28 09:27:09,540193495449,193495449,null,null,null,null,null,null,null,ZA,null,null,2872694,null,NO,NO,NO,2.1415,4-,NO_CONSERVATISM,1.2979,N,null,null,666100_101225,PBNEWW01
666100_101476,2,ORIGINAL_IMPORT,107539,2023-12-31T00:00:00Z,107539#10822346#C,CHF,Million,Fully consolidated,National accounting law,39.648254092,37.182794292,3.235350762,2.830756966,7.911219084,0.47048294,0.78754753,0.462300628,0.829320386,0.360021728,1.076623278748533,2023-12-31T00:00:00Z,1.07662,19.556156328,33.953687926,0,null,0.249345192,0.307267348,124.1,0,0,2914375,195288270,ACTUAL,LBR,PBNDWW01,0.03,1,null,null,0.03,1,0.03,1,0.05,2,null,null,0.05,2,2024-12-24 11:04:33,2025-12-24 11:04:33,540195288270,195288270,null,null,null,null,null,null,null,CH,null,null,2914375,2055858262,NO,NO,NO,0.0667,2,NO_CONSERVATISM,1.3335,N,null,null,666100_101476,PBNDWW01
666100_101665,2,ORIGINAL_IMPORT,1008432,2024-12-31T00:00:00Z,1008432#10991324#C,DKK,Million,Fully consolidated,IFRS,33.0008899,31.72140312,5.39752477,4.93558472,13.84868111,0.41004722,0.47977402,0.56827342,0.5028375,0.46354913,0.13409013807261516,2024-12-31T00:00:00Z,0.13409,16.33390517,31.79662761,0,null,0.45148103,0.36821114,127.1,0,0,2942865,134648498,ACTUAL,LBR,PBNDWW01,0.03,1,0.03,1,0.03,1,0.03,1,0.04,2+,null,null,0.04,2+,2025-03-30 15:00:02,2026-03-30 15:00:02,540134648498,134648498,null,null,null,null,null,null,null,DK,null,null,2942865,null,NO,NO,NO,0.0533,2+,NO_CONSERVATISM,1.3335,N,null,null,666100_101665,PBNDWW01
666100_101205,2,ORIGINAL_IMPORT,112099,2023-12-31T00:00:00Z,112099#10824180#U,EUR,Million,Not consolidated,National accounting law,16.2441,16.7928,0.6074,0.6038,null,null,0.0075,-0.0047,0.0187,0.0035,1,2023-12-31T00:00:00Z,1,null,21.4692,0,null,0.0012,0,124.1,0,0,2872683,204276381,ACTUAL,LBR,PBNDWW01,0.05,2,null,null,0.05,2,0.05,2,0.05,2,null,null,0.05,2,2024-08-28 16:53:45,2025-08-28 16:53:45,540204276381,204276381,null,null,null,null,null,null,null,FR,null,null,2872683,null,NO,NO,NO,0.0667,2,NO_CONSERVATISM,1.3335,N,null,null,666100_101205,PBNDWW01
666100_101360,2,ORIGINAL_IMPORT,1003048,2023-12-31T00:00:00Z,1003048#10839720#U,EUR,Million,Not consolidated,National accounting law,5.2442,4.5682,0.6208,0.5612,2.6417,0.0011,0.0433,0.0842,0.0417,0.0596,1,2023-12-31T00:00:00Z,1,3.3436,5.0339,0,null,0.0355,0.0239,124.1,0,0,2901363,204285852,ACTUAL,LBR,PBNDWW01,0.05,2,null,null,0.05,2,0.05,2,0.05,2,null,null,0.05,2,2024-11-22 09:18:12,2025-11-22 09:18:12,540204285852,204285852,null,null,null,null,null,null,null,NL,null,null,2901363,2054012246,NO,NO,NO,0.0667,2,NO_CONSERVATISM,1.3335,N,null,null,666100_101360,PBNDWW01
