DeliveryEntity,ReportingDate,CounterpartyID,CounterpartySourceSystemIdentifier,GlobalCounterpartyIdentifier,SourcedExemptionId,PDModelCode,LastPerformingPDModelCode,IntercompanyFlag,BaselCreditRiskApproach,ExemptionConditionId,ExemptionId,ExemptionName,ExemptionType,DeliveryEntity,ReportingDate,CounterpartyID,CounterpartySourceSystemIdentifier,GlobalCounterpartyIdentifier,SourcedExemptionId,PDModelCode,LastPerformingPDModelCode,IntercompanyFlag,BaselCreditRiskApproach,ExemptionConditionIdRC,ExemptionIdRC,ExemptionNameRC,ExemptionTypeRC
FBS,2025-05-31,BCA2010377095,AAB.SYS.1861,000356995038,LC_ABOVE_500MLN,AA_NONE,null,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA2010377095,AAB.SYS.1861,000356995038,LC_ABOVE_500MLN,AA_NONE,null,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA2010408446,AAB.SYS.1861,000375327142,null,PFSIWW05,PFSIWW05,null,FIRB,1200,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA2010408446,AAB.SYS.1861,000375327142,null,PFSIWW05,PFSIWW05,null,FIRB,1200.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA2010498739,AAB.SYS.1861,000351737634,null,AA_NONE,null,null,FIRB,1515,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA2010498739,AAB.SYS.1861,000351737634,null,AA_NONE,null,null,FIRB,1515.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA2010696344,AAB.SYS.1861,000246370424,null,PBNDWW01,PBNDWW01,null,FIRB,1145,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA2010696344,AAB.SYS.1861,000246370424,null,PBNDWW01,PBNDWW01,null,FIRB,1145.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA201070782,AAB.SYS.1861,000347481043,null,PINLWW05,PINLWW05,null,FIRB,1374,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA201070782,AAB.SYS.1861,000347481043,null,PINLWW05,PINLWW05,null,FIRB,1374.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA2010753011,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA2010753011,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA2010859073,AAB.SYS.1861,000352238496,null,PFSIWW05,PFSIWW05,null,FIRB,1200,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA2010859073,AAB.SYS.1861,000352238496,null,PFSIWW05,PFSIWW05,null,FIRB,1200.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA2010925440,AAB.SYS.1861,000351881301,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA2010925440,AAB.SYS.1861,000351881301,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA2010970403,AAB.SYS.1861,000143392727,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA2010970403,AAB.SYS.1861,000143392727,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA201099055,AAB.SYS.1861,000145481220,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA201099055,AAB.SYS.1861,000145481220,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA2010991583,AAB.SYS.1861,000144796872,null,AA_NONE,null,null,FIRB,1528,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA2010991583,AAB.SYS.1861,000144796872,null,AA_NONE,null,null,FIRB,1528.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA201119137,AAB.SYS.1861,000143867652,LC_ABOVE_500MLN,PGCRWW03,PGCRWW03,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA201119137,AAB.SYS.1861,000143867652,LC_ABOVE_500MLN,PGCRWW03,PGCRWW03,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA2011256305,AAB.SYS.1861,000356039323,LC_ABOVE_500MLN,PGCRWW03,PGCRWW03,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA2011256305,AAB.SYS.1861,000356039323,LC_ABOVE_500MLN,PGCRWW03,PGCRWW03,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA2011480558,AAB.SYS.1861,000352191821,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA2011480558,AAB.SYS.1861,000352191821,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA2011658667,AAB.SYS.1861,000353388262,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA2011658667,AAB.SYS.1861,000353388262,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA2011739152,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA2011739152,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA20118058,AAB.SYS.1861,000140981497,null,PMBOWW03,PMBOWW03,null,SA,354,MBO/MBI,Mangement Buy out / Buy In deal,P,FBS,2025-05-31,BCA20118058,AAB.SYS.1861,000140981497,null,PMBOWW03,PMBOWW03,null,SA,354.0,MBO/MBI,Mangement Buy out / Buy In deal,T
FBS,2025-05-31,BCA2011813662,AAB.SYS.1861,000758661657,null,PBNKWW09,PBNKWW09,null,FIRB,1224,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA2011813662,AAB.SYS.1861,000758661657,null,PBNKWW09,PBNKWW09,null,FIRB,1224.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA2012016677,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA2012016677,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA2012089887,AAB.SYS.1861,000352244585,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA2012089887,AAB.SYS.1861,000352244585,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA2012144950,AAB.SYS.1861,000240560515,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA2012144950,AAB.SYS.1861,000240560515,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA2012166016,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA2012166016,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA20122063,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA20122063,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA2012240046,AAB.SYS.1861,000352882220,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA2012240046,AAB.SYS.1861,000352882220,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA2012300537,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA2012300537,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA2012340326,AAB.SYS.1861,000634089951,null,PBNDWW01,PBNDWW01,null,FIRB,1145,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA2012340326,AAB.SYS.1861,000634089951,null,PBNDWW01,PBNDWW01,null,FIRB,1145.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA2012434916,AAB.SYS.1861,000356503585,null,AA_NONE,null,null,FIRB,1525,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA2012434916,AAB.SYS.1861,000356503585,null,AA_NONE,null,null,FIRB,1525.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA2012466168,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA2012466168,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA2012524346,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA2012524346,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA2012702147,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA2012702147,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA2012744230,AAB.SYS.1861,000139886184,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA2012744230,AAB.SYS.1861,000139886184,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA2012751040,AAB.SYS.1861,000364955031,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA2012751040,AAB.SYS.1861,000364955031,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA2012772889,AAB.SYS.1861,000348967535,LC_ABOVE_500MLN,AA_NONE,null,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA2012772889,AAB.SYS.1861,000348967535,LC_ABOVE_500MLN,AA_NONE,null,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA2012796079,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA2012796079,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA2012869599,AAB.SYS.1861,000354001949,null,AA_NONE,null,null,FIRB,1514,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA2012869599,AAB.SYS.1861,000354001949,null,AA_NONE,null,null,FIRB,1514.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA2012888844,AAB.SYS.1861,000365190373,null,AA_NONE,null,null,SA,1900,SPESEC_RW,SPESEC SA,P,FBS,2025-05-31,BCA2012888844,AAB.SYS.1861,000365190373,null,AA_NONE,null,null,SA,1900.0,SPESEC_RW,SPESEC SA,T
FBS,2025-05-31,BCA2012889379,AAB.SYS.1861,000144964643,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA2012889379,AAB.SYS.1861,000144964643,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA2012967345,AAB.SYS.1861,000352711477,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA2012967345,AAB.SYS.1861,000352711477,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA201320347,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA201320347,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA2013282508,AAB.SYS.1861,000353749125,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA2013282508,AAB.SYS.1861,000353749125,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA2013316267,AAB.SYS.1861,000354312014,null,AA_NONE,null,null,FIRB,1514,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA2013316267,AAB.SYS.1861,000354312014,null,AA_NONE,null,null,FIRB,1514.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA2013360398,AAB.SYS.1861,000353776874,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA2013360398,AAB.SYS.1861,000353776874,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA2013369778,AAB.SYS.1861,000353780545,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA2013369778,AAB.SYS.1861,000353780545,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA2013395566,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA2013395566,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA2013424442,AAB.SYS.1861,000372023606,LC_ABOVE_500MLN,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA2013424442,AAB.SYS.1861,000372023606,LC_ABOVE_500MLN,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA2013512929,AAB.SYS.1861,000633808598,null,PFSIWW05,PFSIWW05,null,FIRB,1200,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA2013512929,AAB.SYS.1861,000633808598,null,PFSIWW05,PFSIWW05,null,FIRB,1200.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA2013546289,AAB.SYS.1861,000354043994,null,AA_NONE,null,null,FIRB,1514,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA2013546289,AAB.SYS.1861,000354043994,null,AA_NONE,null,null,FIRB,1514.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA2013611986,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA2013611986,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA2013625294,AAB.SYS.1861,000245598316,null,PGSSWW06,PGSSWW06,null,SA,471,NPL_PPU_SOV,PPU3_Sovereign,P,FBS,2025-05-31,BCA2013625294,AAB.SYS.1861,000245598316,null,PGSSWW06,PGSSWW06,null,SA,471.0,NPL_PPU_SOV,PPU3_Sovereign,T
FBS,2025-05-31,BCA2013694377,AAB.SYS.1861,000354103741,null,AA_NONE,null,null,FIRB,1515,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA2013694377,AAB.SYS.1861,000354103741,null,AA_NONE,null,null,FIRB,1515.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA201373491,AAB.SYS.1861,000346362954,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA201373491,AAB.SYS.1861,000346362954,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA2013746423,AAB.SYS.1861,000354374753,null,PFSIWW05,PFSIWW05,null,FIRB,1200,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA2013746423,AAB.SYS.1861,000354374753,null,PFSIWW05,PFSIWW05,null,FIRB,1200.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA2013981309,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA2013981309,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA2014028206,AAB.SYS.1861,000354374974,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA2014028206,AAB.SYS.1861,000354374974,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA201410044,AAB.SYS.1861,000140600825,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA201410044,AAB.SYS.1861,000140600825,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA2014127549,AAB.SYS.1861,000245744657,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA2014127549,AAB.SYS.1861,000245744657,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA2014208751,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA2014208751,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA2014251142,AAB.SYS.1861,000145005127,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA2014251142,AAB.SYS.1861,000145005127,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA201430789,AAB.SYS.1861,000145492389,null,PSOVWW06,null,null,SA,472,NPL_PPU_SOV,PPU3_Sovereign,P,FBS,2025-05-31,BCA201430789,AAB.SYS.1861,000145492389,null,PSOVWW06,null,null,SA,472.0,NPL_PPU_SOV,PPU3_Sovereign,T
FBS,2025-05-31,BCA2014360200,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA2014360200,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA2014503222,AAB.SYS.1861,000785628797,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA2014503222,AAB.SYS.1861,000785628797,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA2014616795,AAB.SYS.1861,000355413507,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA2014616795,AAB.SYS.1861,000355413507,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA201467593,AAB.SYS.1861,000634091433,null,AA_NONE,null,null,FIRB,1512,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA201467593,AAB.SYS.1861,000634091433,null,AA_NONE,null,null,FIRB,1512.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA2014726477,AAB.SYS.1861,000240395565,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA2014726477,AAB.SYS.1861,000240395565,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA2014754039,AAB.SYS.1861,000355197197,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA2014754039,AAB.SYS.1861,000355197197,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA2014787301,AAB.SYS.1861,000354809571,LC_ABOVE_500MLN,AA_NONE,null,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA2014787301,AAB.SYS.1861,000354809571,LC_ABOVE_500MLN,AA_NONE,null,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA2014905754,AAB.SYS.1861,000210869372,null,PICOWW01,PICOWW01,null,FIRB,1851,PICOWW01_ECFOU,PPU3_Commercial Banks PD PICO F-IRB,P,FBS,2025-05-31,BCA2014905754,AAB.SYS.1861,000210869372,null,PICOWW01,PICOWW01,null,FIRB,1851.0,PICOWW01_ECFOU,PPU3_Commercial Banks PD PICO F-IRB,T
FBS,2025-05-31,BCA2014974268,AAB.SYS.1861,000355256207,null,PGCRWW03,PGCRWW03,null,FIRB,1514,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA2014974268,AAB.SYS.1861,000355256207,null,PGCRWW03,PGCRWW03,null,FIRB,1514.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA2015192689,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA2015192689,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA2015286373,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA2015286373,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA2015401253,AAB.SYS.1861,000785916547,null,PLCRWW04,PLCRWW04,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA2015401253,AAB.SYS.1861,000785916547,null,PLCRWW04,PLCRWW04,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA2015487786,AAB.SYS.1861,000356274853,null,PFSIWW05,PFSIWW05,null,FIRB,1187,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA2015487786,AAB.SYS.1861,000356274853,null,PFSIWW05,PFSIWW05,null,FIRB,1187.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA2015540326,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA2015540326,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA2015594418,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA2015594418,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA2015747613,AAB.SYS.1861,000246076380,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA2015747613,AAB.SYS.1861,000246076380,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA2015752285,AAB.SYS.1861,000355891107,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA2015752285,AAB.SYS.1861,000355891107,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA2015774831,AAB.SYS.1861,000355899833,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA2015774831,AAB.SYS.1861,000355899833,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA2015903623,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA2015903623,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA2015965076,AAB.SYS.1861,000147799058,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA2015965076,AAB.SYS.1861,000147799058,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA2015965580,AAB.SYS.1861,000147799058,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA2015965580,AAB.SYS.1861,000147799058,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA2015966846,AAB.SYS.1861,000147799058,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA2015966846,AAB.SYS.1861,000147799058,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA2016008121,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA2016008121,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA201602644,AAB.SYS.1861,000784713995,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA201602644,AAB.SYS.1861,000784713995,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
