RatingID,AnnualTurnover,AnnualTurnoverDirect,AnnualTurnoverLBR,TotalAssets,TotalAssetsDirect,TotalAssetsLBR,TurnoverSource,AssetsSource
2749091.0,71189000,71189000,null,179702000,179702000,null,Direct,Direct
2906655.0,null,null,null,null,null,null,None,None
2800973.0,null,null,null,null,null,null,None,None
764680.0,null,null,null,null,null,null,None,None
2951347.0,374191000,374191000,null,595838000,595838000,null,Direct,Direct
2892081.0,null,null,null,null,null,null,None,None
2795833.0,null,null,null,null,null,null,None,None
2932454.0,null,null,null,null,null,null,None,None
2782327.0,486824825,486824825,null,2115706568,2115706568,null,Direct,Direct
971707.0,null,null,null,null,null,null,None,None
2886907.0,15301000,15301000,null,90463000,90463000,null,Direct,Direct
2897606.0,null,null,null,null,null,null,None,None
2582811.0,null,null,null,null,null,null,None,None
2911777.0,461351000,461351000,null,161113000,161113000,null,Direct,Direct
362770.0,null,null,null,null,null,null,None,None
860322.0,null,null,null,null,null,null,None,None
2910695.0,null,null,null,null,null,null,None,None
2944111.0,null,null,null,null,null,null,None,None
2897569.0,null,null,null,null,null,null,None,None
2879568.0,null,null,null,null,null,null,None,None
2930715.0,null,null,null,null,null,null,None,None
2844477.0,null,null,null,null,null,null,None,None
372336.0,null,null,null,null,null,null,None,None
2783887.0,4266000,4266000,null,1259000,1259000,null,Direct,Direct
2860881.0,4.93E8,null,4.93E8,2.305E10,null,2.305E10,LBR,LBR
2940992.0,null,null,null,null,null,null,None,None
1215477.0,null,null,null,null,null,null,None,None
2027739.0,null,null,null,null,null,null,None,None
2937760.0,null,null,null,null,null,null,None,None
2871504.0,4988000,4988000,null,5064000,5064000,null,Direct,Direct
2941581.0,3918000000,3918000000,null,5609000000,5609000000,null,Direct,Direct
1265227.0,null,null,null,null,null,null,None,None
2845455.0,null,null,null,null,null,null,None,None
2811712.0,null,null,null,null,null,null,None,None
2925143.0,null,null,null,null,null,null,None,None
2859204.0,24424000,24424000,null,14391000,14391000,null,Direct,Direct
2890281.0,200000000,200000000,null,161000000,161000000,null,Direct,Direct
2953062.0,null,null,null,null,null,null,None,None
2926538.0,null,null,null,null,null,null,None,None
1088880.0,null,null,null,null,null,null,None,None
2958139.0,null,null,null,null,null,null,None,None
2741744.0,15504000,15504000,null,9976000,9976000,null,Direct,Direct
2958208.0,1.5958999999999998E9,null,1.5958999999999998E9,4.2413E10,null,4.2413E10,LBR,LBR
823568.0,null,null,null,null,null,null,None,None
2753631.0,null,null,null,null,null,null,None,None
2845074.0,null,null,null,109944000,109944000,null,None,Direct
2927877.0,null,null,null,null,null,null,None,None
2871682.0,80061000,80061000,null,31290000,31290000,null,Direct,Direct
751063.0,null,null,null,null,null,null,None,None
2796632.0,null,null,null,null,null,null,None,None
2942155.0,10007000,10007000,null,7499000,7499000,null,Direct,Direct
2863105.0,null,null,null,null,null,null,None,None
2954129.0,null,null,null,null,null,null,None,None
2872132.0,1000000,1000000,null,576000,576000,null,Direct,Direct
2856898.0,null,null,null,null,null,null,None,None
2931706.0,null,null,null,null,null,null,None,None
2933984.0,23742000,23742000,null,16049000,16049000,null,Direct,Direct
2860756.0,null,null,null,null,null,null,None,None
2925515.0,null,null,null,null,null,null,None,None
2890970.0,84050100000,84050100000,null,40026200000,40026200000,null,Direct,Direct
2910905.0,null,null,null,null,null,null,None,None
971718.0,null,null,null,null,null,null,None,None
2869374.0,4513000,4513000,null,79615000,79615000,null,Direct,Direct
773752.0,null,null,null,null,null,null,None,None
1994573.0,null,null,null,null,null,null,None,None
2955473.0,null,null,null,null,null,null,None,None
2924989.0,35231000,35231000,null,3891000,3891000,null,Direct,Direct
2874381.0,null,null,null,null,null,null,None,None
2893156.0,null,null,null,null,null,null,None,None
2933934.0,null,null,null,null,null,null,None,None
2861676.0,null,null,null,null,null,null,None,None
2793511.0,5619000,5619000,null,20832000,20832000,null,Direct,Direct
2873056.0,13102885450.5972,13102885450.5972,null,27358526919.6823,27358526919.6823,null,Direct,Direct
758258.0,null,null,null,null,null,null,None,None
2874140.0,null,null,null,null,null,null,None,None
503047.0,null,null,null,null,null,null,None,None
2901624.0,null,null,null,null,null,null,None,None
2830002.0,2488000,2488000,null,6114000,6114000,null,Direct,Direct
1018920.0,null,null,null,null,null,null,None,None
2918918.0,null,null,null,8820878000,8820878000,null,None,Direct
2883843.0,782000,782000,null,1714000,1714000,null,Direct,Direct
2937366.0,null,null,null,null,null,null,None,None
2784195.0,null,null,null,null,null,null,None,None
2923991.0,3464000,3464000,null,16992000,16992000,null,Direct,Direct
2880313.0,2567523000,2567523000,null,589681000,589681000,null,Direct,Direct
853554.0,null,null,null,null,null,null,None,None
2897618.0,null,null,null,null,null,null,None,None
2499176.0,null,null,null,null,null,null,None,None
2930472.0,null,null,null,null,null,null,None,None
1888659.0,null,null,null,null,null,null,None,None
2928555.0,null,null,null,null,null,null,None,None
2898711.0,null,null,null,null,null,null,None,None
2319394.0,null,null,null,null,null,null,None,None
2933961.0,29237063501.2101,29237063501.2101,null,1828388029144.34,1828388029144.34,null,Direct,Direct
2854345.0,55582000,55582000,null,90328000,90328000,null,Direct,Direct
2379879.0,null,null,null,null,null,null,None,None
2854000.0,null,null,null,null,null,null,None,None
2952232.0,null,null,null,null,null,null,None,None
2878631.0,null,null,null,null,null,null,None,None
2344170.0,null,null,null,null,null,null,None,None
2874639.0,null,null,null,null,null,null,None,None
2837726.0,null,null,null,null,null,null,None,None
2872083.0,15078000,15078000,null,8756000,8756000,null,Direct,Direct
2897525.0,null,null,null,null,null,null,None,None
2853257.0,2.624212E9,null,2.624212E9,7.3584528E10,null,7.3584528E10,LBR,LBR
2956486.0,null,null,null,null,null,null,None,None
2912317.0,10445000,10445000,null,17568000,17568000,null,Direct,Direct
2903471.0,null,null,null,null,null,null,None,None
1284999.0,null,null,null,null,null,null,None,None
759226.0,null,null,null,null,null,null,None,None
2959237.0,null,null,null,null,null,null,None,None
2722139.0,null,null,null,null,null,null,None,None
2806817.0,11832000,11832000,null,8508000,8508000,null,Direct,Direct
1492438.0,null,null,null,null,null,null,None,None
2913783.0,146551000,146551000,null,75399000,75399000,null,Direct,Direct
2904818.0,null,null,null,null,null,null,None,None
2949015.0,null,null,null,null,null,null,None,None
2884822.0,null,null,null,null,null,null,None,None
322521.0,null,null,null,null,null,null,None,None
1411796.0,null,null,null,null,null,null,None,None
930077.0,null,null,null,null,null,null,None,None
2926543.0,null,null,null,null,null,null,None,None
2857420.0,null,null,null,null,null,null,None,None
2824072.0,null,null,null,null,null,null,None,None
371236.0,null,null,null,null,null,null,None,None
2945230.0,null,null,null,null,null,null,None,None
2898125.0,null,null,null,null,null,null,None,None
2846208.0,null,null,null,null,null,null,None,None
2874025.0,null,null,null,null,null,null,None,None
2418642.0,null,null,null,null,null,null,None,None
2919439.0,7548000,7548000,null,6063000,6063000,null,Direct,Direct
2920313.0,null,null,null,null,null,null,None,None
352357.0,null,null,null,null,null,null,None,None
1258214.0,null,null,null,null,null,null,None,None
2930852.0,28157000,28157000,null,12176000,12176000,null,Direct,Direct
2871905.0,null,null,null,null,null,null,None,None
2630170.0,null,null,null,null,null,null,None,None
2826729.0,null,null,null,null,null,null,None,None
768111.0,null,null,null,null,null,null,None,None
2937638.0,null,null,null,null,null,null,None,None
2898464.0,null,null,null,null,null,null,None,None
2903894.0,null,null,null,null,null,null,None,None
2850442.0,null,null,null,null,null,null,None,None
1556416.0,null,null,null,null,null,null,None,None
2958554.0,null,null,null,null,null,null,None,None
2960922.0,null,null,null,null,null,null,None,None
2883665.0,null,null,null,null,null,null,None,None
2525756.0,null,null,null,null,null,null,None,None
2910126.0,459000,459000,null,4513000,4513000,null,Direct,Direct
763866.0,null,null,null,null,null,null,None,None
1642086.0,null,null,null,null,null,null,None,None
2913974.0,null,null,null,null,null,null,None,None
340940.0,null,null,null,null,null,null,None,None
1978699.0,null,null,null,null,null,null,None,None
2881815.0,null,null,null,null,null,null,None,None
772477.0,null,null,null,null,null,null,None,None
2874265.0,null,null,null,null,null,null,None,None
2859659.0,null,null,null,null,null,null,None,None
2889846.0,33759000,33759000,null,19658000,19658000,null,Direct,Direct
2371733.0,null,null,null,null,null,null,None,None
2311179.0,null,null,null,null,null,null,None,None
2822799.0,null,null,null,null,null,null,None,None
2789182.0,null,null,null,null,null,null,None,None
2931006.0,null,null,null,null,null,null,None,None
2777837.0,null,null,null,null,null,null,None,None
749929.0,null,null,null,null,null,null,None,None
2349910.0,null,null,null,null,null,null,None,None
2775393.0,null,null,null,null,null,null,None,None
1574089.0,null,null,null,null,null,null,None,None
2872239.0,null,null,null,null,null,null,None,None
2931369.0,18240000,18240000,null,7678000,7678000,null,Direct,Direct
871782.0,null,null,null,null,null,null,None,None
2903391.0,null,null,null,null,null,null,None,None
2812929.0,null,null,null,null,null,null,None,None
2958709.0,null,null,null,null,null,null,None,None
2888723.0,null,null,null,null,null,null,None,None
2914760.0,46157000,46157000,null,50822000,50822000,null,Direct,Direct
2910943.0,null,null,null,null,null,null,None,None
2846524.0,null,null,null,null,null,null,None,None
2939428.0,3397000,3397000,null,8371000,8371000,null,Direct,Direct
2926823.0,null,null,null,null,null,null,None,None
2760340.0,null,null,null,null,null,null,None,None
2871353.0,null,null,null,null,null,null,None,None
1423121.0,null,null,null,null,null,null,None,None
2932148.0,1.339405872E10,null,1.339405872E10,6.6855139936E11,null,6.6855139936E11,LBR,LBR
2900133.0,76541000,76541000,null,293340000,293340000,null,Direct,Direct
2890729.0,null,null,null,null,null,null,None,None
2845321.0,null,null,null,null,null,null,None,None
1442881.0,null,null,null,null,null,null,None,None
2323581.0,null,null,null,null,null,null,None,None
2812922.0,null,null,null,null,null,null,None,None
2852448.0,null,null,null,null,null,null,None,None
2875125.0,null,null,null,null,null,null,None,None
626595.0,null,null,null,null,null,null,None,None
2918679.0,null,null,null,null,null,null,None,None
766464.0,null,null,null,null,null,null,None,None
764066.0,null,null,null,null,null,null,None,None
2851401.0,null,null,null,null,null,null,None,None
2876300.0,null,null,null,null,null,null,None,None
2884614.0,null,null,null,null,null,null,None,None
1002783.0,null,null,null,null,null,null,None,None
2864457.0,null,null,null,null,null,null,None,None
2925240.0,null,null,null,null,null,null,None,None
2897720.0,null,null,null,null,null,null,None,None
2874241.0,null,null,null,null,null,null,None,None
2959989.0,null,null,null,null,null,null,None,None
2948304.0,null,null,null,null,null,null,None,None
2901689.0,null,null,null,null,null,null,None,None
342763.0,null,null,null,null,null,null,None,None
2950791.0,null,null,null,null,null,null,None,None
2425816.0,null,null,null,null,null,null,None,None
749626.0,null,null,null,null,null,null,None,None
2858791.0,null,null,null,null,null,null,None,None
2959492.0,null,null,null,null,null,null,None,None
2893063.0,null,null,null,null,null,null,None,None
2942416.0,null,null,null,null,null,null,None,None
2952154.0,null,null,null,null,null,null,None,None
2907951.0,null,null,null,null,null,null,None,None
2755860.0,null,null,null,null,null,null,None,None
2898850.0,123280000,123280000,null,298014000,298014000,null,Direct,Direct
2931538.0,null,null,null,null,null,null,None,None
2940783.0,null,null,null,null,null,null,None,None
2942697.0,null,null,null,null,null,null,None,None
2755368.0,null,null,null,null,null,null,None,None
2915620.0,null,null,null,null,null,null,None,None
2938289.0,17266000,17266000,null,12743000,12743000,null,Direct,Direct
2876213.0,null,null,null,null,null,null,None,None
372382.0,null,null,null,null,null,null,None,None
350725.0,null,null,null,null,null,null,None,None
602179.0,null,null,null,null,null,null,None,None
2951367.0,42571000,42571000,null,16139000,16139000,null,Direct,Direct
2889322.0,null,null,null,null,null,null,None,None
2884360.0,null,null,null,null,null,null,None,None
2947547.0,null,null,null,null,null,null,None,None
2947979.0,125475000,125475000,null,26669000,26669000,null,Direct,Direct
2912365.0,null,null,null,null,null,null,None,None
2937408.0,null,null,null,null,null,null,None,None
2960403.0,null,null,null,null,null,null,None,None
2663591.0,null,null,null,null,null,null,None,None
2941037.0,null,null,null,null,null,null,None,None
2956739.0,null,null,null,null,null,null,None,None
2834566.0,null,null,null,null,null,null,None,None
1005678.0,null,null,null,null,null,null,None,None
769852.0,null,null,null,null,null,null,None,None
2703160.0,null,null,null,null,null,null,None,None
2901033.0,null,null,null,null,null,null,None,None
2876465.0,null,null,null,null,null,null,None,None
2853694.0,null,null,null,null,null,null,None,None
2920115.0,null,null,null,null,null,null,None,None
852938.0,null,null,null,null,null,null,None,None
2901366.0,1.486688218E8,null,1.486688218E8,2.90148646706E9,null,2.90148646706E9,LBR,LBR
2744490.0,null,null,null,null,null,null,None,None
2937368.0,null,null,null,null,null,null,None,None
1436936.0,null,null,null,null,null,null,None,None
2935764.0,37922000,37922000,null,64715000,64715000,null,Direct,Direct
2812142.0,null,null,null,null,null,null,None,None
2458141.0,null,null,null,null,null,null,None,None
753685.0,null,null,null,null,null,null,None,None
2771874.0,1261000,1261000,null,6767000,6767000,null,Direct,Direct
