XPK_COUNTERPARTY,FK_DATA,OWNERSHIP,COI,UNIT,SOURCE_SYSTEM,FULL_NAME,TOTAL_ASSETS,TOTAL_ASSETS_CURRENCY,TOTAL_TURNOVER,TOTAL_TURNOVER_CURRENCY
2948319,2948319,AAB,null,Bedrijven Regio Zuid,FAIR,null,5980000.0,EUR,813000.0,EUR
2911308,2911308,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2899249,2899249,AAB,null,Bedrijven Regio Noor,FAIR,null,1.3734E7,EUR,4.1183E7,EUR
2931599,2931599,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2903569,2903569,AAB,null,Bedrijven Regio Zuid,FAIR,null,1007000.0,EUR,123000.0,EUR
2448784,2448784,AAB,null,Z Examen Ganesh G,FAIR,null,null,EUR,null,EUR
2732205,2732205,AAB,null,FR&R,FAIR,null,2047000.0,EUR,1955000.0,EUR
2959294,2959294,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2823757,2823757,AAB,null,Bedrijven Regio Zuid,FAIR,null,8436000.0,EUR,9166000.0,EUR
2876438,2876438,AAB,null,C&IB FI Europe,FAIR,null,null,EUR,null,EUR
2899127,2899127,AAB,null,Retail Regio Noord,FAIR,null,null,EUR,null,EUR
2916449,2916449,AAB,null,Bedrijven Regio Zuid,FAIR,null,6072000.0,EUR,1.1013E7,EUR
2808160,2808160,AAB,null,CBC Leisure,FAIR,null,2.09767365809653E9,EUR,3.72227108705458E8,EUR
2834516,2834516,AAB,null,Bedrijven Regio Zuid,FAIR,null,2404000.0,EUR,2079000.0,EUR
2500651,2500651,AAB,null,BU NL FRR LC Large C,FAIR,null,null,EUR,null,EUR
2901681,2901681,AAB,null,Retail Regio West,FAIR,null,null,EUR,null,EUR
2855043,2855043,AAB,null,Bedrijven Regio Zuid,FAIR,null,6054000.0,EUR,1849000.0,EUR
2912011,2912011,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2869373,2869373,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2825716,2825716,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2872345,2872345,AAB,null,C&IB FI Europe,FAIR,null,null,EUR,null,EUR
1961758,1961758,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2876518,2876518,AAB,null,C&IB FI Europe,FAIR,null,null,EUR,null,EUR
2876030,2876030,AAB,null,C&IB FI Europe,FAIR,null,null,EUR,null,EUR
2917113,2917113,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2917117,2917117,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2814273,2814273,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2923363,2923363,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2813935,2813935,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2923362,2923362,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2923364,2923364,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2923358,2923358,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2923366,2923366,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2923359,2923359,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2923357,2923357,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2923361,2923361,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2923365,2923365,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
2915664,2915664,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2909924,2909924,AAB,null,CIB Corporate Lendin,FAIR,null,2.588411E9,EUR,1.847532E9,EUR
2858427,2858427,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2872321,2872321,AAB,null,C&IB FI Europe,FAIR,null,null,EUR,null,EUR
2870568,2870568,AAB,null,C&IB FI Europe,FAIR,null,null,EUR,null,EUR
2872323,2872323,AAB,null,C&IB FI Europe,FAIR,null,null,EUR,null,EUR
2872346,2872346,AAB,null,C&IB FI Europe,FAIR,null,null,EUR,null,EUR
2942380,2942380,AAB,null,FR&R,FAIR,null,null,EUR,null,EUR
2812632,2812632,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2939283,2939283,AAB,null,CIB Corporate Lendin,FAIR,null,5.03639E8,EUR,1.72685E8,EUR
2891894,2891894,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2909902,2909902,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2742373,2742373,AAB,null,CBC Transport&Logist,FAIR,null,null,EUR,null,EUR
2957580,2957580,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2817356,2817356,AAB,null,Bedrijven Regio Zuid,FAIR,null,1892000.0,EUR,1401000.0,EUR
2826728,2826728,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
2826729,2826729,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
2774158,2774158,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2826730,2826730,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
2826727,2826727,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
2748264,2748264,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2907234,2907234,AAB,null,Bedrijven Regio Zuid,FAIR,null,3355000.0,EUR,903000.0,EUR
2722391,2722391,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2938487,2938487,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2936838,2936838,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2888181,2888181,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
655213,655213,AAB,null,BU NL FRR Recovery,FAIR,null,null,EUR,null,EUR
2898436,2898436,AAB,null,Bedrijven Regio Noor,FAIR,null,1.0984E7,EUR,2.6124E7,EUR
2948244,2948244,AAB,null,Bedrijven Regio Zuid,FAIR,null,2058000.0,EUR,3336000.0,EUR
2780592,2780592,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
2940588,2940588,AAB,null,Bedrijven Regio Zuid,FAIR,null,9700000.0,EUR,1.5264E7,EUR
2851401,2851401,AAB,null,Retail Regio Noord,FAIR,null,null,EUR,null,EUR
2853936,2853936,AAB,null,CIB NR Energy EMEA,FAIR,null,null,EUR,null,EUR
2929680,2929680,AAB,null,Bedrijven Regio Noor,FAIR,null,6994000.0,EUR,406000.0,EUR
2937485,2937485,AAB,null,Bedrijven Regio Zuid,FAIR,null,1919000.0,EUR,1751000.0,EUR
2924804,2924804,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2908413,2908413,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2908574,2908574,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2908555,2908555,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2908419,2908419,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2908566,2908566,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2908420,2908420,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2842235,2842235,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2908392,2908392,AAB,null,C&IB FI Europe,FAIR,null,null,EUR,null,EUR
2940380,2940380,AAB,null,Retail Regio Noord,FAIR,null,null,EUR,null,EUR
2915620,2915620,AAB,null,Retail Regio Noord,FAIR,null,null,EUR,null,EUR
2866106,2866106,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2869891,2869891,AAB,null,Bedrijven Regio Zuid,FAIR,null,736000.0,EUR,342000.0,EUR
2916904,2916904,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
1888807,1888807,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2780594,2780594,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
2727749,2727749,AAB,null,Bedrijven Regio Zuid,FAIR,null,8273000.0,EUR,2943000.0,EUR
2923051,2923051,AAB,null,Retail Regio Noord,FAIR,null,null,EUR,null,EUR
2836951,2836951,AAB,null,Bedrijven Regio Zuid,FAIR,null,1342000.0,EUR,983000.0,EUR
2825889,2825889,AAB,null,Bedrijven Regio Zuid,FAIR,null,7874000.0,EUR,6198000.0,EUR
2847717,2847717,AAB,null,Bedrijven Regio Zuid,FAIR,null,3719000.0,EUR,2170000.0,EUR
2881753,2881753,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2868957,2868957,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2934635,2934635,AAB,null,Bedrijven Regio Zuid,FAIR,null,7397000.0,EUR,5.3995E7,EUR
2878991,2878991,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2879003,2879003,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2725217,2725217,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2897358,2897358,AAB,null,Retail Regio Noord,FAIR,null,null,EUR,null,EUR
2946197,2946197,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2956102,2956102,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2906987,2906987,AAB,null,CBC Real Estate,FAIR,null,null,EUR,null,EUR
2902878,2902878,AAB,null,Retail Regio Noord,FAIR,null,null,EUR,null,EUR
1888777,1888777,AAB,null,BU NL FRR Recovery,FAIR,null,null,EUR,null,EUR
2855334,2855334,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2524725,2524725,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2761731,2761731,AAB,null,CB FSPM Event Financ,FAIR,null,7.9206E7,EUR,9.2663E7,EUR
2948168,2948168,AAB,null,Bedrijven Regio Noor,FAIR,null,4.7269E7,EUR,9.987E7,EUR
2914500,2914500,AAB,null,PB NL Regio Noord,FAIR,null,null,EUR,null,EUR
2909172,2909172,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2932764,2932764,AAB,null,CIB Corporate Lendin,FAIR,null,1.25328E8,EUR,2.6967E7,EUR
2876440,2876440,AAB,null,C&IB FI Europe,FAIR,null,null,EUR,null,EUR
2940956,2940956,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2872302,2872302,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2904670,2904670,AAB,null,C&IB FI Infrastructu,FAIR,null,null,EUR,null,EUR
2854491,2854491,AAB,null,Retail Regio Noord,FAIR,null,null,EUR,null,EUR
2813006,2813006,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2869967,2869967,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2770617,2770617,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2843108,2843108,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2738777,2738777,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2712669,2712669,AAB,null,PB NL Regio Noord,FAIR,null,null,EUR,null,EUR
2748806,2748806,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2950539,2950539,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2723358,2723358,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2515945,2515945,AAB,null,FR&R,FAIR,null,null,EUR,null,EUR
2869818,2869818,AAB,null,Bedrijven Regio Zuid,FAIR,null,4121000.0,EUR,587000.0,EUR
2810330,2810330,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2780934,2780934,AAB,null,Bedrijven Regio Zuid,FAIR,null,2304000.0,EUR,3378000.0,EUR
2326152,2326152,AAB,null,CIB NR Energy NewYor,FAIR,null,null,EUR,null,EUR
2944271,2944271,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2893676,2893676,AAB,null,Bedrijven Regio Zuid,FAIR,null,4458000.0,EUR,1836000.0,EUR
2797657,2797657,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2904381,2904381,AAB,null,Bedrijven Regio Noor,FAIR,null,2791000.0,EUR,250000.0,EUR
2871951,2871951,AAB,null,Retail Regio Noord,FAIR,null,null,EUR,null,EUR
2859814,2859814,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2909815,2909815,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2894312,2894312,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2892778,2892778,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2955401,2955401,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2780591,2780591,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
2948660,2948660,AAB,null,Retail Regio Noord,FAIR,null,null,EUR,null,EUR
2888674,2888674,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2954460,2954460,AAB,null,Bedrijven Regio Zuid,FAIR,null,2456000.0,EUR,2742000.0,EUR
2869586,2869586,AAB,null,Bedrijven Regio Zuid,FAIR,null,3714000.0,EUR,4290000.0,EUR
2937939,2937939,AAB,null,Bedrijven Regio Zuid,FAIR,null,5249000.0,EUR,1192000.0,EUR
2906285,2906285,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2894229,2894229,AAB,null,Bedrijven Regio Zuid,FAIR,null,9900000.0,EUR,750000.0,EUR
2820692,2820692,AAB,null,Bedrijven Regio Zuid,FAIR,null,8285000.0,EUR,3.1011E7,EUR
2889594,2889594,AAB,null,CBC Real Estate,FAIR,null,null,EUR,null,EUR
2913995,2913995,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2935370,2935370,AAB,null,Retail Regio Noord,FAIR,null,7.8432E7,EUR,269000.0,EUR
2804143,2804143,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2927805,2927805,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2887068,2887068,AAB,null,Bedrijven Regio Noor,FAIR,null,5107000.0,EUR,3454000.0,EUR
2885530,2885530,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
1195583,1195583,AAB,null,FR&R,FAIR,null,null,EUR,null,EUR
2755461,2755461,AAB,null,Bedrijven Regio Zuid,FAIR,null,3249000.0,EUR,1.3002E7,EUR
2948494,2948494,AAB,null,Bedrijven Regio Zuid,FAIR,null,3447000.0,EUR,8251000.0,EUR
2859223,2859223,AAB,null,Bedrijven Regio Noor,FAIR,null,3.9094E7,EUR,1.10607E8,EUR
2810811,2810811,AAB,null,Bedrijven Regio Noor,FAIR,null,1.13E7,EUR,3.1071E7,EUR
2947298,2947298,AAB,null,CIB Corporate Lendin,FAIR,null,2.7012E7,EUR,1.48752E8,EUR
2890909,2890909,AAB,null,Bedrijven Regio Zuid,FAIR,null,2219000.0,EUR,3633000.0,EUR
2920213,2920213,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2847601,2847601,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2921383,2921383,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2876118,2876118,AAB,null,CBC Real Estate,FAIR,null,null,EUR,null,EUR
2954027,2954027,AAB,null,Retail Regio Noord,FAIR,null,null,EUR,null,EUR
2790134,2790134,AAB,null,Bedrijven Regio Zuid,FAIR,null,3.9556E7,EUR,7.1809E7,EUR
2917160,2917160,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2869179,2869179,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2765356,2765356,AAB,null,CBC Business Service,FAIR,null,null,EUR,null,EUR
2785031,2785031,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2499015,2499015,AAB,null,BU NL FRR ECT Commod,FAIR,null,null,EUR,null,EUR
2499016,2499016,AAB,null,CIB Non Core Europe,FAIR,null,null,EUR,null,EUR
2850478,2850478,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2912793,2912793,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2920026,2920026,AAB,null,CIB NR BM Chemicals ,FAIR,null,null,EUR,null,EUR
2883023,2883023,AAB,null,Bedrijven Regio Zuid,FAIR,null,4863000.0,EUR,2.0028E7,EUR
2923054,2923054,AAB,null,CIB SF Project Finan,FAIR,null,null,EUR,null,EUR
2919963,2919963,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2906203,2906203,AAB,null,Bedrijven Regio Zuid,FAIR,null,784000.0,EUR,2057000.0,EUR
2914201,2914201,AAB,null,Retail Regio Noord,FAIR,null,null,EUR,null,EUR
2904100,2904100,AAB,null,Retail Regio Noord,FAIR,null,null,EUR,null,EUR
2943372,2943372,AAB,null,Bedrijven Regio Zuid,FAIR,null,7284000.0,EUR,3942000.0,EUR
2895291,2895291,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2897397,2897397,AAB,null,Bedrijven Regio Noor,FAIR,null,2.5137E7,EUR,8.1827E7,EUR
2959238,2959238,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2871265,2871265,AAB,null,C&IB FI Europe,FAIR,null,null,EUR,null,EUR
2871264,2871264,AAB,null,C&IB FI Europe,FAIR,null,null,EUR,null,EUR
2933240,2933240,AAB,null,Bedrijven Regio Zuid,FAIR,null,1.8954E7,EUR,326000.0,EUR
2849739,2849739,AAB,null,Retail Regio Noord,FAIR,null,null,EUR,null,EUR
2902090,2902090,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2902128,2902128,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2909055,2909055,AAB,null,CIB Corporate Lendin,FAIR,null,3.429707E9,EUR,7.91211E8,EUR
2944755,2944755,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2943738,2943738,AAB,null,Retail Regio Noord,FAIR,null,null,EUR,null,EUR
2787349,2787349,AAB,null,C&IB FI Infrastructu,FAIR,null,null,EUR,null,EUR
2839000,2839000,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2872135,2872135,AAB,null,C&IB FI Europe,FAIR,null,null,EUR,null,EUR
2879084,2879084,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2783230,2783230,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2848472,2848472,AAB,null,BU NL FRR CC Real Es,FAIR,null,null,EUR,null,EUR
2810290,2810290,AAB,null,Bedrijven Regio Zuid,FAIR,null,998000.0,EUR,2393000.0,EUR
2951915,2951915,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2918809,2918809,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2948203,2948203,AAB,null,Retail Regio West,FAIR,null,null,EUR,null,EUR
2943404,2943404,AAB,null,Bedrijven Regio Zuid,FAIR,null,3074000.0,EUR,1292000.0,EUR
2936712,2936712,AAB,null,Bedrijven Regio Noor,FAIR,null,1.4652E7,EUR,3.3027E7,EUR
2935037,2935037,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2944176,2944176,AAB,null,Bedrijven Regio Zuid,FAIR,null,2169000.0,EUR,975000.0,EUR
2906890,2906890,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2906876,2906876,AAB,null,CBC Business Service,FAIR,null,null,EUR,null,EUR
2906878,2906878,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2903889,2903889,AAB,null,CIB Corporate Lendin,FAIR,null,1.492711E9,EUR,2.571263E9,EUR
2872456,2872456,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
1776625,1776625,AAB,null,FR&R,FAIR,null,null,EUR,null,EUR
2876515,2876515,AAB,null,C&IB FI Europe,FAIR,null,null,EUR,null,EUR
2936920,2936920,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2942030,2942030,AAB,null,CBC Construction,FAIR,null,3.8208E7,EUR,8.2475E7,EUR
2887525,2887525,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2905123,2905123,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2880457,2880457,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2929487,2929487,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2941119,2941119,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2941117,2941117,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2941123,2941123,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
922790,922790,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2935233,2935233,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2865884,2865884,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2460971,2460971,AAB,null,BU NL FRR ECT Recove,FAIR,null,null,EUR,null,EUR
2875523,2875523,AAB,null,C&IB FI Europe,FAIR,null,null,EUR,null,EUR
2892069,2892069,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2855270,2855270,AAB,null,CIB Corporate Lendin,FAIR,null,4.062E9,EUR,6.825E9,EUR
2871372,2871372,AAB,null,Retail Regio Noord,FAIR,null,null,EUR,null,EUR
2858297,2858297,AAB,null,CIB SF Project Finan,FAIR,null,null,EUR,null,EUR
2875541,2875541,AAB,null,C&IB FI Europe,FAIR,null,null,EUR,null,EUR
2226656,2226656,AAB,null,FR&R,FAIR,null,null,EUR,null,EUR
2876254,2876254,AAB,null,C&IB FI Europe,FAIR,null,null,EUR,null,EUR
2955507,2955507,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
1810658,1810658,AAB,null,BU NL FRR Recovery,FAIR,null,null,EUR,null,EUR
1810659,1810659,AAB,null,BU NL FRR Recovery,FAIR,null,null,EUR,null,EUR
2875539,2875539,AAB,null,C&IB FI Europe,FAIR,null,null,EUR,null,EUR
1810660,1810660,AAB,null,BU NL FRR Recovery,FAIR,null,null,EUR,null,EUR
1810661,1810661,AAB,null,BU NL FRR Recovery,FAIR,null,null,EUR,null,EUR
1810662,1810662,AAB,null,BU NL FRR Recovery,FAIR,null,null,EUR,null,EUR
1810663,1810663,AAB,null,BU NL FRR Recovery,FAIR,null,null,EUR,null,EUR
1810664,1810664,AAB,null,BU NL FRR Recovery,FAIR,null,null,EUR,null,EUR
2927879,2927879,AAB,null,BU NL FRR LC Large C,FAIR,null,null,EUR,null,EUR
1810665,1810665,AAB,null,BU NL FRR Recovery,FAIR,null,null,EUR,null,EUR
2872147,2872147,AAB,null,C&IB FI Europe,FAIR,null,null,EUR,null,EUR
1810666,1810666,AAB,null,BU NL FRR Recovery,FAIR,null,null,EUR,null,EUR
2872153,2872153,AAB,null,C&IB FI Europe,FAIR,null,null,EUR,null,EUR
2901510,2901510,AAB,null,Bedrijven Regio Zuid,FAIR,null,4154000.0,EUR,1672000.0,EUR
2890353,2890353,AAB,null,Bedrijven Regio Noor,FAIR,null,2.2867E7,EUR,2.1625E7,EUR
2931598,2931598,AAB,null,FR&R,FAIR,null,null,EUR,null,EUR
2066321,2066321,AAB,null,FR&R,FAIR,null,null,EUR,null,EUR
2066322,2066322,AAB,null,FR&R,FAIR,null,null,EUR,null,EUR
2819478,2819478,AAB,null,Bedrijven Regio Zuid,FAIR,null,253000.0,EUR,262000.0,EUR
2947605,2947605,AAB,null,Retail Regio Noord,FAIR,null,null,EUR,null,EUR
2924154,2924154,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2887608,2887608,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2875467,2875467,AAB,null,C&IB FI Europe,FAIR,null,null,EUR,null,EUR
2875588,2875588,AAB,null,C&IB FI Europe,FAIR,null,null,EUR,null,EUR
2838630,2838630,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2875479,2875479,AAB,null,C&IB FI Europe,FAIR,null,null,EUR,null,EUR
2875483,2875483,AAB,null,C&IB FI Europe,FAIR,null,null,EUR,null,EUR
2935647,2935647,AAB,null,FR&R,FAIR,null,null,EUR,null,EUR
2876255,2876255,AAB,null,C&IB FI Europe,FAIR,null,null,EUR,null,EUR
2748136,2748136,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2889854,2889854,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
1364153,1364153,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
2903346,2903346,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2875956,2875956,AAB,null,C&IB FI Europe,FAIR,null,null,EUR,null,EUR
2876943,2876943,AAB,null,Bedrijven Regio Zuid,FAIR,null,4831000.0,EUR,8144000.0,EUR
2872495,2872495,AAB,null,Bedrijven Regio Zuid,FAIR,null,1108000.0,EUR,1075000.0,EUR
2875965,2875965,AAB,null,C&IB FI Europe,FAIR,null,null,EUR,null,EUR
2875969,2875969,AAB,null,C&IB FI Europe,FAIR,null,null,EUR,null,EUR
2924686,2924686,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2924692,2924692,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2924687,2924687,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2924685,2924685,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2924691,2924691,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2924693,2924693,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2924688,2924688,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2924690,2924690,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2730756,2730756,AAB,null,Bedrijven Regio Zuid,FAIR,null,1.038E7,EUR,2.0428E7,EUR
2877425,2877425,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2909303,2909303,AAB,null,Bedrijven Regio Noor,FAIR,null,null,EUR,null,EUR
2896064,2896064,AAB,null,Bedrijven Regio Zuid,FAIR,null,9744000.0,EUR,1.2196E7,EUR
2822269,2822269,AAB,null,CBC Business Service,FAIR,null,4409000.0,EUR,6497000.0,EUR
2385183,2385183,AAB,null,FR&R,FAIR,null,null,EUR,null,EUR
2885221,2885221,AAB,null,CIB Corporate Lendin,FAIR,null,null,EUR,null,EUR
2899267,2899267,AAB,null,Bedrijven Regio Zuid,FAIR,null,null,EUR,null,EUR
